id,type,itunes_product_id,googleplay_product_id,dev_itunes_product_id,dev_googleplay_product_id,title,gift_description,banner_image_path,price,start_at,end_at,display_counter,purchasing_count_max,reset_type,reset_interval,reset_time,display_when_sold_out,unlock_instruction,display_when_locked,extend_interval_reset_hours,geoip_limited,is_paid_stone,show_probability
26011,SpecialPackageProduct,bngi0221_special_shop_product_26_11,bngi0221_special_shop_product_26_11,,,Destined Showdown Pack (Goku) 1,Destined Showdown Pack (Goku) 1,banners/en/special_shop/spshop_banner_spshop_20200508_small_A1.png,490,2020-05-08 06:30:00,2020-06-07 23:59:59,1,1,,,,1,,0,,1,1,1
26012,SpecialPackageProduct,bngi0221_special_shop_product_26_12,bngi0221_special_shop_product_26_12,,,Destined Showdown Pack (Goku) 2,Destined Showdown Pack (Goku) 2,banners/en/special_shop/spshop_banner_spshop_20200508_small_B1.png,1220,2020-05-08 06:30:00,2020-06-07 23:59:59,1,1,,,,1,Purchase Destined Showdown Pack (Goku) 1 to unlock,1,,1,1,1
26013,SpecialPackageProduct,bngi0221_special_shop_product_26_13,bngi0221_special_shop_product_26_13,,,Destined Showdown Pack (Goku) 3,Destined Showdown Pack (Goku) 3,banners/en/special_shop/spshop_banner_spshop_20200508_small_C1.png,4040,2020-05-08 06:30:00,2020-06-07 23:59:59,1,2,,,,1,Purchase Destined Showdown Pack (Goku) 2 to unlock,1,,1,1,1
26021,SpecialPackageProduct,bngi0221_special_shop_product_26_21,bngi0221_special_shop_product_26_21,,,Destined Showdown Pack (Vegeta) 1,Destined Showdown Pack (Vegeta) 1,banners/en/special_shop/spshop_banner_spshop_20200508_small_A2.png,490,2020-05-08 06:30:00,2020-06-07 23:59:59,1,1,,,,1,,0,,1,1,1
26022,SpecialPackageProduct,bngi0221_special_shop_product_26_22,bngi0221_special_shop_product_26_22,,,Destined Showdown Pack (Vegeta) 2,Destined Showdown Pack (Vegeta) 2,banners/en/special_shop/spshop_banner_spshop_20200508_small_B2.png,1220,2020-05-08 06:30:00,2020-06-07 23:59:59,1,1,,,,1,Purchase Destined Showdown Pack (Vegeta) 1 to unlock,1,,1,1,1
26023,SpecialPackageProduct,bngi0221_special_shop_product_26_23,bngi0221_special_shop_product_26_23,,,Destined Showdown Pack (Vegeta) 3,Destined Showdown Pack (Vegeta) 3,banners/en/special_shop/spshop_banner_spshop_20200508_small_C2.png,4040,2020-05-08 06:30:00,2020-06-07 23:59:59,1,2,,,,1,Purchase Destined Showdown Pack (Vegeta) 2 to unlock,1,,1,1,1
27011,SpecialPackageProduct,bngi0221_special_shop_product_27_11,bngi0221_special_shop_product_27_11,,,Double God Pack (Gogeta 1),Double God Pack (Gogeta 1),banners/en/special_shop/spshop_banner_spshop_20200709_small_A1.png,490,2020-07-09 06:00:00,2020-08-04 05:59:59,1,1,,,,1,,0,,1,1,1
27012,SpecialPackageProduct,bngi0221_special_shop_product_27_12,bngi0221_special_shop_product_27_12,,,Double God Pack (Gogeta 2),Double God Pack (Gogeta 2),banners/en/special_shop/spshop_banner_spshop_20200709_small_A2.png,1220,2020-07-09 06:00:00,2020-08-04 05:59:59,1,1,,,,1,Purchase Double God Pack (Gogeta 1) to unlock,1,,1,1,1
27013,SpecialPackageProduct,bngi0221_special_shop_product_27_13,bngi0221_special_shop_product_27_13,,,Double God Pack (Gogeta 3),Double God Pack (Gogeta 3),banners/en/special_shop/spshop_banner_spshop_20200709_small_A3.png,4040,2020-07-09 06:00:00,2020-08-04 05:59:59,1,1,,,,1,Purchase Double God Pack (Gogeta 2) to unlock,1,,1,1,1
27021,SpecialPackageProduct,bngi0221_special_shop_product_27_21,bngi0221_special_shop_product_27_21,,,Double God Pack (Vegito 1),Double God Pack (Vegito 1),banners/en/special_shop/spshop_banner_spshop_20200709_small_B1.png,490,2020-07-09 06:00:00,2020-08-04 05:59:59,1,1,,,,1,,0,,1,1,1
27022,SpecialPackageProduct,bngi0221_special_shop_product_27_22,bngi0221_special_shop_product_27_22,,,Double God Pack (Vegito 2),Double God Pack (Vegito 2),banners/en/special_shop/spshop_banner_spshop_20200709_small_B2.png,1220,2020-07-09 06:00:00,2020-08-04 05:59:59,1,1,,,,1,Purchase Double God Pack (Vegito 1) to unlock,1,,1,1,1
27023,SpecialPackageProduct,bngi0221_special_shop_product_27_23,bngi0221_special_shop_product_27_23,,,Double God Pack (Vegito 3),Double God Pack (Vegito 3),banners/en/special_shop/spshop_banner_spshop_20200709_small_B3.png,4040,2020-07-09 06:00:00,2020-08-04 05:59:59,1,1,,,,1,Purchase Double God Pack (Vegito 2) to unlock,1,,1,1,1
28001,SpecialPackageProduct,bngi0221_special_shop_product_28_1,bngi0221_special_shop_product_28_1,,,Rank 50 Growth Pack,Rank 50 Growth Pack,banners/en/special_shop/spshop_icon_028001.png,2080,2020-07-07 00:00:00,2023-01-08 23:59:59,0,1,,,,1,Unlock upon reaching Rank 50,1,,1,1,1
28002,SpecialPackageProduct,bngi0221_special_shop_product_28_2,bngi0221_special_shop_product_28_2,,,Rank 100 Growth Pack,Rank 100 Growth Pack,banners/en/special_shop/spshop_icon_028002.png,980,2020-07-07 00:00:00,2023-01-08 23:59:59,0,1,,,,1,Unlock upon reaching Rank 100,1,,0,1,1
28003,SpecialPackageProduct,bngi0221_special_shop_product_28_3,bngi0221_special_shop_product_28_3,,,Rank 150 Growth Pack,Rank 150 Growth Pack,banners/en/special_shop/spshop_icon_028003.png,980,2020-07-07 00:00:00,2023-01-08 23:59:59,0,1,,,,1,Unlock upon reaching Rank 150,1,,0,1,1
28004,SpecialPackageProduct,bngi0221_special_shop_product_28_4,bngi0221_special_shop_product_28_4,,,Rank 200 Growth Pack,Rank 200 Growth Pack,banners/en/special_shop/spshop_icon_028004.png,3060,2020-07-07 00:00:00,2023-01-08 23:59:59,0,1,,,,1,Unlock upon reaching Rank 200,1,,1,1,1
28005,SpecialPackageProduct,bngi0221_special_shop_product_28_5,bngi0221_special_shop_product_28_5,,,Rank 225 Growth Pack,Rank 225 Growth Pack,banners/en/special_shop/spshop_icon_028005.png,980,2020-07-07 00:00:00,2023-01-08 23:59:59,0,1,,,,1,Unlock upon reaching Rank 225,1,,0,1,1
28006,SpecialPackageProduct,bngi0221_special_shop_product_28_6,bngi0221_special_shop_product_28_6,,,Rank 250 Growth Pack,Rank 250 Growth Pack,banners/en/special_shop/spshop_icon_028006.png,980,2020-07-07 00:00:00,2023-01-08 23:59:59,0,1,,,,1,Unlock upon reaching Rank 250,1,,0,1,1
28007,SpecialPackageProduct,bngi0221_special_shop_product_28_7,bngi0221_special_shop_product_28_7,,,Rank 275 Growth Pack,Rank 275 Growth Pack,banners/en/special_shop/spshop_icon_028007.png,980,2020-07-07 00:00:00,2023-01-08 23:59:59,0,1,,,,1,Unlock upon reaching Rank 275,1,,0,1,1
28008,SpecialPackageProduct,bngi0221_special_shop_product_28_8,bngi0221_special_shop_product_28_8,,,Rank 300 Growth Pack,Rank 300 Growth Pack,banners/en/special_shop/spshop_icon_028008.png,3060,2020-07-07 00:00:00,2023-01-08 23:59:59,0,1,,,,1,Unlock upon reaching Rank 300,1,,1,1,1
29001,SpecialPackageProduct,bngi0221_special_shop_product_29_1,bngi0221_special_shop_product_29_1,,,Late Autumn Awakening Pack,Late Autumn Awakening Pack,banners/en/special_shop/spshop_banner_spshop_20201005_small_300.png,4280,2020-10-05 06:30:00,2020-10-22 05:59:59,1,1,,,,1,,0,,1,1,1
30001,SpecialPackageProduct,bngi0221_special_shop_product_30_1,bngi0221_special_shop_product_30_1,,,Halloween Pack,Halloween Pack,banners/en/dummy_image/dummy_image.png,860,2020-10-22 06:30:00,2020-11-05 23:59:59,1,1,,,,1,,0,,1,1,1
31011,SpecialPackageProduct,bngi0221_special_shop_product_31_11,bngi0221_special_shop_product_31_11,,,Exploding Gratitude Pack (Gotenks 1),Exploding Gratitude Pack (Gotenks 1),banners/en/special_shop/spshop_banner_spshop_20201106_small_A1.png,490,2020-11-06 06:30:00,2020-11-25 05:59:59,1,1,,,,1,,0,,1,1,1
31012,SpecialPackageProduct,bngi0221_special_shop_product_31_12,bngi0221_special_shop_product_31_12,,,Exploding Gratitude Pack (Gotenks 2),Exploding Gratitude Pack (Gotenks 2),banners/en/special_shop/spshop_banner_spshop_20201106_small_A2.png,1220,2020-11-06 06:30:00,2020-11-25 05:59:59,1,1,,,,1,"Purchase Exploding Gratitude Pack (Gotenks 1) 
to unlock",1,,1,1,1
31013,SpecialPackageProduct,bngi0221_special_shop_product_31_13,bngi0221_special_shop_product_31_13,,,Exploding Gratitude Pack (Gotenks 3),Exploding Gratitude Pack (Gotenks 3),banners/en/special_shop/spshop_banner_spshop_20201106_small_A3.png,4040,2020-11-06 06:30:00,2020-11-25 05:59:59,1,2,,,,1,"Purchase Exploding Gratitude Pack (Gotenks 2) 
to unlock",1,,1,1,1
31021,SpecialPackageProduct,bngi0221_special_shop_product_31_21,bngi0221_special_shop_product_31_21,,,Exploding Gratitude Pack (Majin Buu (Good) 1),Exploding Gratitude Pack (Majin Buu (Good) 1),banners/en/special_shop/spshop_banner_spshop_20201106_small_B1.png,490,2020-11-06 06:30:00,2020-11-25 05:59:59,1,1,,,,1,,0,,1,1,1
31022,SpecialPackageProduct,bngi0221_special_shop_product_31_22,bngi0221_special_shop_product_31_22,,,Exploding Gratitude Pack (Majin Buu (Good) 2),Exploding Gratitude Pack (Majin Buu (Good) 2),banners/en/special_shop/spshop_banner_spshop_20201106_small_B2.png,1220,2020-11-06 06:30:00,2020-11-25 05:59:59,1,1,,,,1,"Purchase Exploding Gratitude Pack (Majin Buu (Good) 1) 
to unlock",1,,1,1,1
31023,SpecialPackageProduct,bngi0221_special_shop_product_31_23,bngi0221_special_shop_product_31_23,,,Exploding Gratitude Pack (Majin Buu (Good) 3),Exploding Gratitude Pack (Majin Buu (Good) 3),banners/en/special_shop/spshop_banner_spshop_20201106_small_B3.png,4040,2020-11-06 06:30:00,2020-11-25 05:59:59,1,2,,,,1,"Purchase Exploding Gratitude Pack (Majin Buu (Good) 2) 
to unlock",1,,1,1,1
32001,SpecialPackageProduct,bngi0221_special_shop_product_32_1,bngi0221_special_shop_product_32_1,,,Christmas Surprise Pack 1,Christmas Surprise Pack 1,banners/en/special_shop/spshop_banner_spshop_20201225_small_1.png,490,2020-12-25 06:30:00,2021-01-04 05:59:59,1,1,,,,1,,0,,1,1,1
32002,SpecialPackageProduct,bngi0221_special_shop_product_32_2,bngi0221_special_shop_product_32_2,,,Christmas Surprise Pack 2,Christmas Surprise Pack 2,banners/en/special_shop/spshop_banner_spshop_20201225_small_2.png,1220,2020-12-25 06:30:00,2021-01-04 05:59:59,1,1,,,,1,"Purchase Christmas Surprise Pack 1
to unlock",1,,1,1,1
32003,SpecialPackageProduct,bngi0221_special_shop_product_32_3,bngi0221_special_shop_product_32_3,,,Christmas Surprise Pack 3,Christmas Surprise Pack 3,banners/en/special_shop/spshop_banner_spshop_20201225_small_3.png,4040,2020-12-25 06:30:00,2021-01-04 05:59:59,1,2,,,,1,"Purchase Christmas Surprise Pack 2
to unlock",1,,1,1,1
33001,SpecialPackageProduct,bngi0221_special_shop_product_33_1,bngi0221_special_shop_product_33_1,,,Happy New Year 2021 Pack,Happy New Year 2021 Pack,banners/en/special_shop/spshop_banner_20210104_small.png,860,2021-01-04 06:30:00,2021-01-18 05:59:59,1,1,,,,1,,0,,1,1,1
34001,SpecialPackageProduct,bngi0221_special_shop_product_34_1,bngi0221_special_shop_product_34_1,,,To the Galaxy Pack,To the Galaxy Pack,banners/en/special_shop/spshop_banner_20210201_small.png,860,2021-02-01 06:00:00,2021-02-16 23:59:59,1,1,,,,1,,0,,1,1,1
35001,SpecialPackageProduct,bngi0221_special_shop_product_35_1,bngi0221_special_shop_product_35_1,,,Universe Destroyer Pack,Universe Destroyer Pack,banners/en/special_shop/spshop_banner_20210217.small.png,4280,2021-02-17 06:30:00,2021-03-01 05:59:59,1,1,,,,1,,0,,1,1,1
36001,SpecialPackageProduct,bngi0221_special_shop_product_36_1,bngi0221_special_shop_product_36_1,,,Galactic Crisis Pack,Galactic Crisis Pack,banners/en/special_shop/spshop_banner_20210301_small.png,4280,2021-03-01 06:30:00,2021-03-15 05:59:59,1,1,,,,1,,0,,1,1,1
37011,SpecialPackageProduct,bngi0221_special_shop_product_37_11,bngi0221_special_shop_product_37_11,,,Otherworld Showdown Pack (Paikuhan 1),Otherworld Showdown Pack (Paikuhan 1),banners/en/special_shop/spshop_banner_spshop_20210402_small_A1.png,490,2021-04-02 06:30:00,2021-04-20 23:59:59,1,1,,,,1,,0,,1,1,1
37012,SpecialPackageProduct,bngi0221_special_shop_product_37_12,bngi0221_special_shop_product_37_12,,,Otherworld Showdown Pack (Paikuhan 2),Otherworld Showdown Pack (Paikuhan 2),banners/en/special_shop/spshop_banner_spshop_20210402_small_A2.png,1220,2021-04-02 06:30:00,2021-04-20 23:59:59,1,1,,,,1,"Purchase Otherworld Showdown Pack (Paikuhan 1) 
to unlock",1,,1,1,1
37013,SpecialPackageProduct,bngi0221_special_shop_product_37_13,bngi0221_special_shop_product_37_13,,,Otherworld Showdown Pack (Paikuhan 3),Otherworld Showdown Pack (Paikuhan 3),banners/en/special_shop/spshop_banner_spshop_20210402_small_A3.png,4040,2021-04-02 06:30:00,2021-04-20 23:59:59,1,2,,,,1,"Purchase Otherworld Showdown Pack (Paikuhan 2) 
to unlock",1,,1,1,1
37021,SpecialPackageProduct,bngi0221_special_shop_product_37_21,bngi0221_special_shop_product_37_21,,,Otherworld Showdown Pack (Janemba 1),Otherworld Showdown Pack (Janemba 1),banners/en/special_shop/spshop_banner_spshop_20210402_small_B1.png,490,2021-04-02 06:30:00,2021-04-20 23:59:59,1,1,,,,1,,0,,1,1,1
37022,SpecialPackageProduct,bngi0221_special_shop_product_37_22,bngi0221_special_shop_product_37_22,,,Otherworld Showdown Pack (Janemba 2),Otherworld Showdown Pack (Janemba 2),banners/en/special_shop/spshop_banner_spshop_20210402_small_B2.png,1220,2021-04-02 06:30:00,2021-04-20 23:59:59,1,1,,,,1,"Purchase Otherworld Showdown Pack (Janemba 1) 
to unlock",1,,1,1,1
37023,SpecialPackageProduct,bngi0221_special_shop_product_37_23,bngi0221_special_shop_product_37_23,,,Otherworld Showdown Pack (Janemba 3),Otherworld Showdown Pack (Janemba 3),banners/en/special_shop/spshop_banner_spshop_20210402_small_B3.png,4040,2021-04-02 06:30:00,2021-04-20 23:59:59,1,2,,,,1,"Purchase Otherworld Showdown Pack (Janemba 2) 
to unlock",1,,1,1,1
38001,SpecialPackageProduct,bngi0221_special_shop_product_38_1,bngi0221_special_shop_product_38_1,,,Beginner’s Pack,Beginner’s Pack,banners/en/special_shop/spshop_icon_038001.png,610,2021-07-07 00:00:00,2022-02-15 23:59:59,0,1,,,,1,,0,,1,1,1
39001,SpecialPackageProduct,bngi0221_special_shop_product_39_1,bngi0221_special_shop_product_39_1,,,New Players Only! Dokkan Welcome Pack,New Players Only! Dokkan Welcome Pack,banners/en/special_shop/spshop_icon_039001.png,490,2021-07-07 00:00:00,2022-01-16 23:59:59,1,1,,,,1,,0,,1,1,1
40011,SpecialPackageProduct,bngi0221_special_shop_product_40_11,bngi0221_special_shop_product_40_11,,,Beyond the Divine Realm Pack (Goku 1),Beyond the Divine Realm Pack (Goku 1),banners/en/special_shop/spshop_icon_040011.png,490,2021-07-09 03:00:00,2021-08-05 05:59:59,1,1,,,,1,,0,,1,1,1
40012,SpecialPackageProduct,bngi0221_special_shop_product_40_12,bngi0221_special_shop_product_40_12,,,Beyond the Divine Realm Pack (Goku 2),Beyond the Divine Realm Pack (Goku 2),banners/en/special_shop/spshop_icon_040012.png,1220,2021-07-09 03:00:00,2021-08-05 05:59:59,1,1,,,,1,"Purchase Beyond the Divine Realm Pack (Goku 1) 
to unlock",1,,1,1,1
40013,SpecialPackageProduct,bngi0221_special_shop_product_40_13,bngi0221_special_shop_product_40_13,,,Beyond the Divine Realm Pack (Goku 3),Beyond the Divine Realm Pack (Goku 3),banners/en/special_shop/spshop_icon_040013.png,4040,2021-07-09 03:00:00,2021-08-05 05:59:59,1,2,,,,1,"Purchase Beyond the Divine Realm Pack (Goku 2) 
to unlock",1,,1,1,1
40021,SpecialPackageProduct,bngi0221_special_shop_product_40_21,bngi0221_special_shop_product_40_21,,,Beyond the Divine Realm Pack (Vegeta 1),Beyond the Divine Realm Pack (Vegeta 1),banners/en/special_shop/spshop_icon_040021.png,490,2021-07-09 03:00:00,2021-08-05 05:59:59,1,1,,,,1,,0,,1,1,1
40022,SpecialPackageProduct,bngi0221_special_shop_product_40_22,bngi0221_special_shop_product_40_22,,,Beyond the Divine Realm Pack (Vegeta 2),Beyond the Divine Realm Pack (Vegeta 2),banners/en/special_shop/spshop_icon_040022.png,1220,2021-07-09 03:00:00,2021-08-05 05:59:59,1,1,,,,1,"Purchase Beyond the Divine Realm Pack (Vegeta 1) 
to unlock",1,,1,1,1
40023,SpecialPackageProduct,bngi0221_special_shop_product_40_23,bngi0221_special_shop_product_40_23,,,Beyond the Divine Realm Pack (Vegeta 3),Beyond the Divine Realm Pack (Vegeta 3),banners/en/special_shop/spshop_icon_040023.png,4040,2021-07-09 03:00:00,2021-08-05 05:59:59,1,2,,,,1,"Purchase Beyond the Divine Realm Pack (Vegeta 2) 
to unlock",1,,1,1,1
41001,SpecialPackageProduct,bngi0221_special_shop_product_41_1,bngi0221_special_shop_product_41_1,,,Brilliant Autumn Pack,Brilliant Autumn Pack,banners/en/special_shop/spshop_icon_041001.png,4280,2021-10-06 00:00:00,2021-10-21 05:59:59,1,1,,,,1,,0,,1,1,1
42001,SpecialPackageProduct,bngi0221_special_shop_product_42_1,bngi0221_special_shop_product_42_1,,,Full of Surprises Pack,Full of Surprises Pack,banners/en/special_shop/spshop_icon_042001.png,4280,2021-10-21 06:30:00,2021-11-03 23:59:59,1,1,,,,1,,0,,1,1,1
43011,SpecialPackageProduct,bngi0221_special_shop_product_43_11,bngi0221_special_shop_product_43_11,,,Exploding Gratitude Pack 1,Exploding Gratitude Pack 1,banners/en/special_shop/spshop_icon_043011.png,490,2021-11-04 06:30:00,2021-11-29 05:59:59,1,1,,,,1,,0,,1,1,1
43012,SpecialPackageProduct,bngi0221_special_shop_product_43_21,bngi0221_special_shop_product_43_21,,,Exploding Gratitude Pack 2,Exploding Gratitude Pack 2,banners/en/special_shop/spshop_icon_043012.png,1220,2021-11-04 06:30:00,2021-11-29 05:59:59,1,1,,,,1,"Purchase Exploding Gratitude Pack 1
to unlock",1,,1,1,1
43013,SpecialPackageProduct,bngi0221_special_shop_product_43_31,bngi0221_special_shop_product_43_31,,,Exploding Gratitude Pack 3,Exploding Gratitude Pack 3,banners/en/special_shop/spshop_icon_043013.png,4040,2021-11-04 06:30:00,2021-11-29 05:59:59,1,2,,,,1,"Purchase Exploding Gratitude Pack 2
to unlock",1,,1,1,1
44011,SpecialPackageProduct,bngi0221_special_shop_product_44_11,bngi0221_special_shop_product_44_11,,,Divine Dragon Carnival Pack 1,Divine Dragon Carnival Pack 1,banners/en/dummy_image/dummy_image.png,490,2021-12-15 06:30:00,2021-12-31 05:59:59,1,1,,,,1,,0,,1,1,1
44012,SpecialPackageProduct,bngi0221_special_shop_product_44_12,bngi0221_special_shop_product_44_12,,,Divine Dragon Carnival Pack 2,Divine Dragon Carnival Pack 2,banners/en/dummy_image/dummy_image.png,4040,2021-12-15 06:30:00,2021-12-31 05:59:59,1,2,,,,1,"Purchase Divine Dragon Carnival Pack 1
to unlock",1,,1,1,1
45011,SpecialPackageProduct,bngi0221_special_shop_product_45_11,bngi0221_special_shop_product_45_11,,,Glittering Winter Night Pack 1,Glittering Winter Night Pack 1,banners/en/dummy_image/dummy_image.png,490,2021-12-24 06:30:00,2022-01-04 12:00:00,1,1,,,,1,,0,,1,1,1
45012,SpecialPackageProduct,bngi0221_special_shop_product_45_12,bngi0221_special_shop_product_45_12,,,Glittering Winter Night Pack 2,Glittering Winter Night Pack 2,banners/en/dummy_image/dummy_image.png,1220,2021-12-24 06:30:00,2022-01-04 12:00:00,1,1,,,,1,"Purchase Glittering Winter Night Pack 1
to unlock",1,,1,1,1
45013,SpecialPackageProduct,bngi0221_special_shop_product_45_13,bngi0221_special_shop_product_45_13,,,Glittering Winter Night Pack 3,Glittering Winter Night Pack 3,banners/en/dummy_image/dummy_image.png,4040,2021-12-24 06:30:00,2022-01-04 12:00:00,1,2,,,,1,"Purchase Glittering Winter Night Pack 2
to unlock",1,,1,1,1
46011,SpecialPackageProduct,bngi0221_special_shop_product_46_11,bngi0221_special_shop_product_46_11,,,Happy New Year 2022 Pack,Happy New Year 2022 Pack,banners/en/dummy_image/dummy_image.png,860,2022-01-03 06:30:00,2022-02-01 06:29:59,1,1,,,,1,,0,,1,1,1
47001,SpecialPackageProduct,bngi0221_special_shop_product_47_01,bngi0221_special_shop_product_47_01,,,Demon of War Pack,Demon of War Pack,banners/en/dummy_image/dummy_image.png,4280,2022-01-17 06:30:00,2022-02-01 05:59:59,1,1,,,,1,,0,,1,1,1
48001,SpecialPackageProduct,bngi0221_special_shop_product_48_01,bngi0221_special_shop_product_48_01,,,Once Only! Dokkan Welcome Pack,Once Only! Dokkan Welcome Pack,banners/en/special_shop/spshop_icon_048001.png,490,2022-01-17 00:00:00,2038-01-01 00:00:00,1,1,,,,1,,0,,1,1,1
49001,SpecialPackageProduct,bngi0221_special_shop_product_49_01,bngi0221_special_shop_product_49_01,,,Once Only! Premium Dokkan Welcome Pack,Once Only! Premium Dokkan Welcome Pack,banners/en/special_shop/spshop_icon_049001.png,3060,2022-01-17 00:00:00,2038-01-01 00:00:00,1,1,,,,1,,0,,1,1,1
50001,SpecialPackageProduct,bngi0221_special_shop_product_50_01,bngi0221_special_shop_product_50_01,,,Chaotic Future World Pack 1,Chaotic Future World Pack 1,banners/en/dummy_image/dummy_image.png,860,2022-02-01 06:30:00,2022-02-22 05:59:59,1,1,,,,1,,0,,1,1,1
50002,SpecialPackageProduct,bngi0221_special_shop_product_50_02,bngi0221_special_shop_product_50_02,,,Chaotic Future World Pack 2,Chaotic Future World Pack 2,banners/en/dummy_image/dummy_image.png,4040,2022-02-01 06:30:00,2022-02-22 05:59:59,1,2,,,,1,"Purchase Chaotic Future World Pack 1
to unlock",1,,1,1,1
51001,SpecialPackageProduct,bngi0221_special_shop_product_51_01,bngi0221_special_shop_product_51_01,,,Rising Dragon Carnival Pack 1,Rising Dragon Carnival Pack 1,banners/en/dummy_image/dummy_image.png,490,2022-02-15 06:30:00,2022-03-01 05:59:59,1,1,,,,1,,0,,1,1,1
51002,SpecialPackageProduct,bngi0221_special_shop_product_51_02,bngi0221_special_shop_product_51_02,,,Rising Dragon Carnival Pack 2,Rising Dragon Carnival Pack 2,banners/en/dummy_image/dummy_image.png,4040,2022-02-15 06:30:00,2022-03-01 05:59:59,1,2,,,,1,"Purchase Rising Dragon Carnival Pack 1
to unlock",1,,1,1,1
52001,SpecialPackageProduct,bngi0221_special_shop_product_52_01,bngi0221_special_shop_product_52_01,,,Beginner's Power Surge Pack,Beginner's Power Surge Pack,banners/en/special_shop/spshop_icon_052001.png,1220,2022-02-19 02:00:00,2038-01-01 00:00:00,0,1,,,,1,,0,,1,1,1
53001,SpecialPackageProduct,bngi0221_special_shop_product_53_01,bngi0221_special_shop_product_53_01,,,Dawn of Hope Pack,Dawn of Hope Pack,banners/en/dummy_image/dummy_image.png,4280,2022-03-01 06:30:00,2022-03-15 05:59:59,1,1,,,,1,,0,,1,1,1
54001,SpecialPackageProduct,bngi0221_special_shop_product_54_01,bngi0221_special_shop_product_54_01,,,Proud Warrior Pack 1,Proud Warrior Pack 1,banners/en/dummy_image/dummy_image.png,860,2022-03-18 06:18:00,2022-03-31 05:59:59,1,1,,,,1,,0,,1,1,1
54002,SpecialPackageProduct,bngi0221_special_shop_product_54_02,bngi0221_special_shop_product_54_02,,,Proud Warrior Pack 2,Proud Warrior Pack 2,banners/en/dummy_image/dummy_image.png,4040,2022-03-18 06:18:00,2022-03-31 05:59:59,1,2,,,,1,"Purchase Proud Warrior Pack 1
to unlock",1,,1,1,1
55001,SpecialPackageProduct,bngi0221_special_shop_product_55_01,bngi0221_special_shop_product_55_01,,,Transcendent Battle Pack (Goku 1),Transcendent Battle Pack (Goku 1),banners/en/dummy_image/dummy_image.png,490,2022-04-01 06:30:00,2022-04-23 05:59:59,1,1,,,,1,,0,,1,1,1
55002,SpecialPackageProduct,bngi0221_special_shop_product_55_02,bngi0221_special_shop_product_55_02,,,Transcendent Battle Pack (Goku 2),Transcendent Battle Pack (Goku 2),banners/en/dummy_image/dummy_image.png,1220,2022-04-01 06:30:00,2022-04-23 05:59:59,1,1,,,,1,"Purchase Transcendent Battle Pack (Goku 1)
to unlock",1,,1,1,1
55003,SpecialPackageProduct,bngi0221_special_shop_product_55_03,bngi0221_special_shop_product_55_03,,,Transcendent Battle Pack (Goku 3),Transcendent Battle Pack (Goku 3),banners/en/dummy_image/dummy_image.png,4040,2022-04-01 06:30:00,2022-04-23 05:59:59,1,2,,,,1,"Purchase Transcendent Battle Pack (Goku 2)
to unlock",1,,1,1,1
55011,SpecialPackageProduct,bngi0221_special_shop_product_55_11,bngi0221_special_shop_product_55_11,,,Transcendent Battle Pack (Buu (Kid) 1),Transcendent Battle Pack (Buu (Kid) 1),banners/en/dummy_image/dummy_image.png,490,2022-04-01 06:30:00,2022-04-23 05:59:59,1,1,,,,1,,0,,1,1,1
55012,SpecialPackageProduct,bngi0221_special_shop_product_55_12,bngi0221_special_shop_product_55_12,,,Transcendent Battle Pack (Buu (Kid) 2),Transcendent Battle Pack (Buu (Kid) 2),banners/en/dummy_image/dummy_image.png,1220,2022-04-01 06:30:00,2022-04-23 05:59:59,1,1,,,,1,"Purchase Transcendent Battle Pack (Buu (Kid) 1)
to unlock",1,,1,1,1
55013,SpecialPackageProduct,bngi0221_special_shop_product_55_13,bngi0221_special_shop_product_55_13,,,Transcendent Battle Pack (Buu (Kid) 3),Transcendent Battle Pack (Buu (Kid) 3),banners/en/dummy_image/dummy_image.png,4040,2022-04-01 06:30:00,2022-04-23 05:59:59,1,2,,,,1,"Purchase Transcendent Battle Pack (Buu (Kid) 2)
to unlock",1,,1,1,1
56001,SpecialPackageProduct,bngi0221_special_shop_product_56_01,bngi0221_special_shop_product_56_01,,,Soaring Fighting Spirit Pack,Soaring Fighting Spirit Pack,banners/en/dummy_image/dummy_image.png,4280,2022-05-13 08:00:00,2022-05-31 05:59:59,1,1,,,,1,,0,,1,1,1
57001,SpecialPackageProduct,bngi0221_special_shop_product_57_01,bngi0221_special_shop_product_57_01,,,Training and Trials Pack 1,Training and Trials Pack 1,banners/en/special_shop/spshop_icon_057001.png,860,2022-05-31 06:30:00,2022-06-20 05:59:59,1,1,,,,1,,0,,1,1,1
57002,SpecialPackageProduct,bngi0221_special_shop_product_57_02,bngi0221_special_shop_product_57_02,,,Training and Trials Pack 2,Training and Trials Pack 2,banners/en/special_shop/spshop_icon_057002.png,4040,2022-05-31 06:30:00,2022-06-20 05:59:59,1,2,,,,1,"Purchase Training and Trials Pack 1
to unlock",1,,1,1,1
58001,SpecialPackageProduct,bngi0221_special_shop_product_58_01,bngi0221_special_shop_product_58_01,,,All-Out Struggle Pack 1,All-Out Struggle Pack 1,banners/en/special_shop/spshop_icon_058001.png,490,2022-06-20 06:30:00,2022-07-07 05:59:59,1,1,,,,1,,0,,1,1,1
