id,type,name,description,priority,interval_reset_days,notification_announcement_id,information_announcement_id,gasha_category_id,is_hidden_when_no_currency,timer_layout_type,movie_type,is_rate_visible,open_at,close_at,start_at,end_at
7986,Gasha::StoneGasha,AGL Character-Exclusive Summon,"{center:begin}{color: #FF9900}Once only!{color} A great chance to get {color: #4B76F2}AGL{color} characters at {color : #FF3333}MAX LEVEL{color}!
Perform a Multi-Summon to get {color: #4B76F2}AGL Potential Orbs{color}!{center}",161,,,,,0,0,3,1,2019-09-13 06:00:00,2019-09-17 05:59:59,2019-09-13 06:00:00,2019-09-17 05:59:59
7988,Gasha::StoneGasha,INT Character-Exclusive Summon,"{center:begin}{color: #FF9900}Once only!{color} A great chance to get {color: #CC66FF}INT{color} characters at {color : #FF3333}MAX LEVEL{color}!
Perform a Multi-Summon to get {color: #CC66FF}INT Potential Orbs{color}!{center}",161,,,,,0,0,3,1,2019-09-17 06:00:00,2019-09-21 05:59:59,2019-09-17 06:00:00,2019-09-21 05:59:59
7990,Gasha::StoneGasha,STR Character-Exclusive Summon,"{center:begin}{color: #FF9900}Once only!{color} A great chance to get {color : #FF3333}STR{color} characters at {color : #FF3333}MAX LEVEL{color}!
Perform a Multi-Summon to get {color : #FF3333}STR Potential Orbs{color}!{center}",161,,,,,0,0,3,1,2019-09-21 06:00:00,2019-09-25 05:59:59,2019-09-21 06:00:00,2019-09-25 05:59:59
7992,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to get {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,,,0,0,3,1,2019-09-17 08:00:00,2019-10-03 07:59:59,2019-09-17 08:00:00,2019-10-03 07:59:59
7994,Gasha::StoneGasha,Top Legendary Summon,"{center:begin}{color : #FF3333}Top{color} {color: #FF9900}Legendary Summon{color}!
Summon {color: #FFCC00}Androids #17 & #18{color} who 
can be Dokkan Awakened into an {color: #00CC00}LR{color}!{center}",171,,,,,0,0,3,1,2019-09-17 04:19:00,2019-10-03 07:59:59,2019-09-17 04:19:00,2019-10-03 07:59:59
7996,Gasha::StoneGasha,Dokkan Festival [Goku],"{center:begin}Dokkan Festival! New {color: #FF3333}Goku{color} arrives!
One SSR character guaranteed per Multi-Summon!{center}",172,,,,,0,0,3,1,2019-10-03 06:30:00,2019-10-22 05:59:59,2019-10-03 06:30:00,2019-10-22 05:59:59
7998,Gasha::StoneGasha,Category Summon [Super Saiyans],"{center:begin}Characters of the {color: #4B76F2}""Super Saiyans"" Category {color}assemble!
Certain featured characters are related to
the {color: #4B76F2}""Super Saiyans"" Category{color}!{center}",160,,,,,0,0,3,1,2019-10-03 06:30:00,2019-10-22 05:59:59,2019-10-03 06:30:00,2019-10-22 05:59:59
8002,Gasha::StoneGasha,Extreme Z Dokkan Festival [Majin Buu (Ultimate Gohan)],"{center:begin}{color: #FF9900}Extreme Z{color} {color: #FFFF00}Dokkan Festival{color} is now on!
Grab the chance to recruit {color: #CC66FF}Majin Buu (Ultimate Gohan){color} 
who can be Extreme Z-Awakened!{center}",162,,,,,0,0,3,1,2019-10-14 06:30:00,2019-10-31 05:59:59,2019-10-14 06:30:00,2019-10-31 05:59:59
8004,Gasha::TicketGasha,Extreme Z Dokkan Festival Ticket Summon [Majin Buu (Ultimate Gohan)],"{center:begin}{color: #FF9900}Extreme Z{color} {color: #FFFF00}Dokkan Festival{color} Ticket Summon is now on!
Grab the chance to recruit {color: #CC66FF}Majin Buu (Ultimate Gohan){color} 
who can be Extreme Z-Awakened!{center}",161,,,,,0,0,3,1,2019-10-14 06:30:00,2019-10-31 05:59:59,2019-10-14 06:30:00,2019-10-31 05:59:59
8006,Gasha::StoneGasha,Category Summon [Potara],"{center:begin}Characters of the {color: #4B76F2}""Potara"" Category {color}assemble!
All featured characters are related to 
the {color: #4B76F2}""Potara"" Category{color}!{center}",160,,,,,0,0,3,1,2019-10-14 06:30:00,2019-10-31 05:59:59,2019-10-14 06:30:00,2019-10-31 05:59:59
8010,Gasha::StoneGasha,Legendary Summon,"{center:begin}{color : #FFFF00}Legendary Summon{color} is now on!
Summon {color : #FF3333}Frieza (Full Power){color} who 
can be Dokkan Awakened into an {color : #FF3333}LR{color}!{center}",173,,,,,0,0,3,1,2019-10-21 06:30:00,2019-11-12 05:59:59,2019-10-21 06:30:00,2019-11-12 05:59:59
8012,Gasha::StoneGasha,Extreme Z Dokkan Festival [Legendary Super Saiyan Broly],"{center:begin}{color: #FF9900}Extreme Z{color} {color: #FFFF00}Dokkan Festival{color} is now on!
Grab the chance to recruit {color: #FFCC00}Legendary Super Saiyan Broly{color} 
who can be Extreme Z-Awakened!{center}",162,,,,,0,0,3,1,2019-10-31 06:30:00,2019-11-15 05:59:59,2019-10-31 06:30:00,2019-11-15 05:59:59
8014,Gasha::TicketGasha,Extreme Z Dokkan Festival Ticket Summon [Legendary Super Saiyan Broly],"{center:begin}{color: #FF9900}Extreme Z{color} {color: #FFFF00}Dokkan Festival{color} Ticket Summon is now on!
Grab the chance to recruit {color: #FFCC00}Legendary Super Saiyan Broly{color} 
who can be Extreme Z-Awakened!{center}",161,,,,,0,0,3,1,2019-10-31 06:30:00,2019-11-15 05:59:59,2019-10-31 06:30:00,2019-11-15 05:59:59
8016,Gasha::StoneGasha,Category Summon [Hybrid Saiyans],"{center:begin}Characters of the {color: #4B76F2}""Hybrid Saiyans"" Category {color}assemble!
All featured characters are related to 
the {color: #4B76F2}""Hybrid Saiyans"" Category{color}!{center}",159,,,,,0,0,3,1,2019-10-31 06:30:00,2019-11-15 05:59:59,2019-10-31 06:30:00,2019-11-15 05:59:59
8020,Gasha::TicketGasha,Weekend Summon,"{center:begin}{color: #FFFF00}Weekend Summon{color} is now on! 
Grab the chance to summon powerful characters!{center}
",160,,,,,0,0,3,1,2019-10-26 00:00:00,2019-10-27 23:59:59,2019-10-26 00:00:00,2019-10-27 23:59:59
8022,Gasha::TicketGasha,Weekend Summon,"{center:begin}{color: #FFFF00}Weekend Summon{color} is now on! 
Grab the chance to summon powerful characters!{center}
",160,,,,,0,0,3,1,2019-11-02 00:00:00,2019-11-03 23:59:59,2019-11-02 00:00:00,2019-11-03 23:59:59
8024,Gasha::TicketGasha,Weekend Summon,"{center:begin}{color: #FFFF00}Weekend Summon{color} is now on! 
Grab the chance to summon powerful characters!{center}
",160,,,,,0,0,3,1,2019-11-09 00:00:00,2019-11-10 23:59:59,2019-11-09 00:00:00,2019-11-10 23:59:59
8026,Gasha::TicketGasha,Legendary Summon,"{center:begin}{color : #FFFF00}Legendary Summon{color} is now on!
{color : #FF3333}Three {color}SSR characters guaranteed per Multi-Summon!{center}",172,,,,,1,0,3,1,2019-10-21 06:30:00,2019-11-19 05:59:59,2019-10-21 06:30:00,2019-11-19 05:59:59
8028,Gasha::StoneGasha,Super Dokkan Festival,"{center:begin}{color: #00CC00}Super{color} {color: #FFFF00}Dokkan Festival{color} is on!
{color : #FF3333}300 hours only!{color} Perform 3 Multi-Summons and {color: #FF9900}get one FREE!{color}{center}",173,,,,,0,1,3,1,2019-11-12 06:30:00,2019-11-24 18:29:59,2019-11-12 06:30:00,2019-11-24 18:29:59
8040,Gasha::StoneGasha,Super Dokkan Festival,"{center:begin}{color: #FF9900}New SSR{color} {color: #00CC00}Trunks (Teen) (Future){color} arrives!
Recruit powerful {color: #FFFF00}characters of Super Class{color} to your team!{center}",173,,,,,0,0,3,1,2019-11-24 18:30:00,2019-12-09 05:59:59,2019-11-24 18:30:00,2019-12-09 05:59:59
8042,Gasha::TicketGasha,Super Dokkan Festival Ticket Summon,"{center:begin}{color: #FF9900}Super Dokkan Festival Ticket Summon{color}!
New {color: #00CC00}Trunks (Teen) (Future){color} arrives!
One SSR character guaranteed per Multi-Summon!{center}",172,,,,,0,0,3,1,2019-11-12 06:30:00,2019-12-09 05:59:59,2019-11-12 06:30:00,2019-12-09 05:59:59
8044,Gasha::StoneGasha,Extreme Dokkan Festival,"{center:begin}{color: #4B76F2}Extreme{color} {color: #FFFF00}Dokkan Festival{color} is on!
{color : #FF3333}300 hours only!{color} Perform 3 Multi-Summons and {color: #FF9900}get one FREE!{color}{center}",171,,,,,0,1,3,1,2019-11-12 06:30:00,2019-11-24 18:29:59,2019-11-12 06:30:00,2019-11-24 18:29:59
8056,Gasha::StoneGasha,Extreme Dokkan Festival,"{center:begin}{color: #FF9900}New SSR{color} {color: #4B76F2}Zamasu{color} arrives!
Recruit powerful {color: #FFFF00}characters of Extreme Class{color} to your team!{center}",171,,,,,0,0,3,1,2019-11-24 18:30:00,2019-12-09 05:59:59,2019-11-24 18:30:00,2019-12-09 05:59:59
8058,Gasha::TicketGasha,Extreme Dokkan Festival Ticket Summon,"{center:begin}{color: #FF9900}Extreme Dokkan Festival Ticket Summon{color}!
New {color: #4B76F2}Zamasu{color} arrives!
One SSR character guaranteed per Multi-Summon!{center}",170,,,,,0,0,3,1,2019-11-12 06:30:00,2019-12-09 05:59:59,2019-11-12 06:30:00,2019-12-09 05:59:59
8060,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to get {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,,,0,0,3,1,2019-11-12 06:30:00,2019-12-09 05:59:59,2019-11-12 06:30:00,2019-12-09 05:59:59
8062,Gasha::StoneGasha,Category Summon [Future Saga],"{center:begin}Characters of the {color: #4B76F2}""Future Saga"" Category {color}assemble!
Grab the chance to recruit characters 
who are related to the {color: #4B76F2}""Future Saga"" Category{color}!{center}",160,,,,,0,0,3,1,2019-11-12 06:30:00,2019-12-09 05:59:59,2019-11-12 06:30:00,2019-12-09 05:59:59
8066,Gasha::StoneGasha,Top Legendary Summon,"{center:begin}{color: #FFCC00}Top{color} {color: #FF9900}Legendary Summon{color} is now on! 
Both {color : #FF3333}Trunks (Teen) (Future){color} and {color: #00CC00}Goku Black{color} 
can be Dokkan Awakened into {color: #4B76F2}LR{color}!{center}",173,,,,,0,0,3,1,2019-11-25 05:30:00,2019-12-10 05:59:59,2019-11-25 05:30:00,2019-12-10 05:59:59
8068,Gasha::StoneGasha,"""Dokkan Now!"" Release Celebration 
Dokkan Festival Step-Up Summon!","{center: begin}""Dokkan Now!"" Release Celebration
Dokkan Festival Step-Up Summon!
{color: #FFFF00}One SSR character guaranteed per Multi-Summon!{color}{center}",174,,,,,0,0,3,1,2019-11-28 06:30:00,2019-12-09 05:59:59,2019-11-28 06:30:00,2019-12-09 05:59:59
8078,Gasha::StoneGasha,Extreme Z Dokkan Festival [Goku Black],"{center:begin}{color: #FF9900}Extreme Z{color} {color: #FFFF00}Dokkan Festival{color} is now on!
Grab the chance to recruit {color: #FFCC00}Goku Black{color} 
who can be Extreme Z-Awakened!{center}",169,,,,,0,0,3,1,2019-11-25 06:30:00,2019-12-10 05:59:59,2019-11-25 06:30:00,2019-12-10 05:59:59
8080,Gasha::TicketGasha,Extreme Z Dokkan Festival Ticket Summon [Goku Black],"{center:begin}{color: #FF9900}Extreme Z{color} {color: #FFFF00}Dokkan Festival{color} Ticket Summon is now on!
Grab the chance to recruit {color: #FFCC00}Goku Black{color} 
who can be Extreme Z-Awakened!{center}",168,,,,,0,0,3,1,2019-11-25 06:30:00,2019-12-10 05:59:59,2019-11-25 06:30:00,2019-12-10 05:59:59
8082,Gasha::StoneGasha,Category Summon [Goku's Family],"{center:begin}Characters related to the {color: #4B76F2}""Goku's Family"" Category{color} assemble!{center}",160,,,,,0,0,3,1,2019-11-25 06:30:00,2019-12-10 05:59:59,2019-11-25 06:30:00,2019-12-10 05:59:59
8086,Gasha::PointGasha,Thank-You Special Friend Summon,"{center:begin}{color: #4B76F2}Thank-You Special{color} Friend Summon!
Perform a {color : #FF3333}Multi-Summon{color} to get random {color: #FF9900}bonus items{color}!{center}",159,,,,,0,0,3,0,2019-11-28 00:00:00,2019-12-08 23:59:59,2019-11-28 00:00:00,2019-12-08 23:59:59
8088,Gasha::StoneGasha,Category Summon [Universe Survival Saga],"{center:begin}Characters related to the {color: #4B76F2}
""Universe Survival Saga"" Category{color} assemble!{center}",160,,,,,0,0,3,1,2019-12-09 06:30:00,2020-01-01 05:59:59,2019-12-09 06:30:00,2020-01-01 05:59:59
8092,Gasha::StoneGasha,Dokkan Festival [Super Saiyan God SS Goku (Kaioken)],"{center:begin}New SSR {color : #FF3333}Super Saiyan God SS Goku (Kaioken){color} arrives!
One SSR character guaranteed per Multi-Summon!{center}",174,,,,,0,0,3,1,2019-12-09 06:30:00,2020-01-01 05:59:59,2019-12-09 06:30:00,2020-01-01 05:59:59
8096,Gasha::StoneGasha,Here Comes Santa Claus Special Summon,"{center:begin}{color : #FFFF00}4 times only!{color}
{color : #FF3333}Santa{color} {color: #00CC00}Claus{color} has come bearing
warm wishes in this chilly winter!{center}",160,,,,,0,0,3,1,2019-12-20 06:30:00,2020-01-01 05:59:59,2019-12-20 06:30:00,2020-01-01 05:59:59
8098,Gasha::StoneGasha,Legendary Summon,"{center:begin}{color : #FFFF00}Legendary Summon{color} is now on!
Summon {color: #4B76F2}Caulifla & Kale{color} who 
can be Dokkan Awakened into an {color : #FF3333}LR{color}!{center}",174,,,,,0,0,3,1,2019-12-20 06:30:00,2020-01-06 05:59:59,2019-12-20 06:30:00,2020-01-06 05:59:59
8100,Gasha::StoneGasha,Extreme Z Dokkan Festival [Golden Frieza],"{center:begin}{color: #FF9900}Extreme Z{color} {color: #FFFF00}Dokkan Festival{color} is now on!
Grab the chance to recruit {color: #00CC00}Golden Frieza{color} 
who can be Extreme Z-Awakened!{center}",173,,,,,0,0,3,1,2019-12-20 06:30:00,2020-01-06 05:59:59,2019-12-20 06:30:00,2020-01-06 05:59:59
8102,Gasha::TicketGasha,Extreme Z Dokkan Festival Ticket Summon [Golden Frieza],"{center:begin}{color: #FF9900}Extreme Z{color} {color: #FFFF00}Dokkan Festival{color} Ticket Summon is now on!
Grab the chance to recruit {color: #00CC00}Golden Frieza{color} 
who can be Extreme Z-Awakened!{center}",172,,,,,0,0,3,1,2019-12-20 06:30:00,2020-01-06 05:59:59,2019-12-20 06:30:00,2020-01-06 05:59:59
8104,Gasha::StoneGasha,Category Summon [Wicked Bloodline],"{center:begin}Characters related to the {color: #4B76F2}
""Wicked Bloodline"" Category{color} assemble!{center}",160,,,,,0,0,3,1,2019-12-20 06:30:00,2020-01-06 05:59:59,2019-12-20 06:30:00,2020-01-06 05:59:59
8108,Gasha::StoneGasha,Merry Christmas! Dokkan Festival,"{center:begin}{color : #FF3333}Merry{color} {color :#00AA00}Christmas{color}! {color : #FF3300}D{color}{color : #FF9900}o{color}{color : #CCFF00}k{color}{color : #33FF00}k{color}{color: #4B76F2}a{color}{color : #E38EFF}n{color} Festival is now on!
{color: #00CC00}120 hours only!{color} Perform 3 Multi-Summons and {color : #FF3333}get one FREE!{color}{center}",176,,,,,0,1,3,1,2019-12-25 06:30:00,2019-12-30 06:29:59,2019-12-25 06:30:00,2019-12-30 06:29:59
8116,Gasha::StoneGasha,Merry Christmas! Dokkan Festival,"{center:begin}{color : #FF3333}Merry{color} {color :#00AA00}Christmas{color}! {color : #FF3300}D{color}{color : #FF9900}o{color}{color : #CCFF00}k{color}{color : #33FF00}k{color}{color: #4B76F2}a{color}{color : #E38EFF}n{color} Festival is now on!
Come summon powerful characters!{center}",176,,,,,0,0,3,1,2019-12-30 06:30:00,2020-01-06 05:59:59,2019-12-30 06:30:00,2020-01-06 05:59:59
8118,Gasha::TicketGasha,"Merry Christmas! 
Dokkan Festival Ticket Summon","{center:begin}{color : #FF3333}Merry{color} {color :#00AA00}Christmas{color}! {color : #FF3300}D{color}{color : #FF9900}o{color}{color : #CCFF00}k{color}{color : #33FF00}k{color}{color: #4B76F2}a{color}{color : #E38EFF}n{color} Festival Ticket Summon!
Come summon powerful characters!{center}",175,,,,,0,0,3,1,2019-12-25 06:30:00,2020-01-06 05:59:59,2019-12-25 06:30:00,2020-01-06 05:59:59
8120,Gasha::TicketGasha,"Merry Christmas! Premium Dokkan Festival 
Ticket Summon","{center:begin}{color : #FF3333}Merry{color} {color :#00AA00}Christmas{color}! {color : #FF3333}Premium{color} {color : #FF3300}D{color}{color : #FF9900}o{color}{color : #CCFF00}k{color}{color : #33FF00}k{color}{color: #4B76F2}a{color}{color : #E38EFF}n{color} Festival Ticket Summon!
Come summon powerful characters!{center}",175,,,,,0,0,3,1,2019-12-25 06:30:00,2020-01-06 05:59:59,2019-12-25 06:30:00,2020-01-06 05:59:59
8122,Gasha::StoneGasha,New Year Dokkan Festival,"{center: begin}New Year Dokkan Festival!
{color: #FFFF00}One SSR character guaranteed per Multi-Summon!{color}{center}",177,,,,,0,0,3,1,2020-01-01 06:00:00,2020-01-29 05:59:59,2020-01-01 06:00:00,2020-01-29 05:59:59
8154,Gasha::StoneGasha,Dokkan Festival [Piccolo],"{center:begin}Dokkan Festival! New {color: #FFCC00}Piccolo{color} arrives!
One SSR character guaranteed per Multi-Summon!{center}",175,,,,,0,0,3,1,2020-01-06 06:30:00,2020-01-24 05:59:59,2020-01-06 06:30:00,2020-01-24 05:59:59
8156,Gasha::StoneGasha,Category Summon [Worthy Rivals],"{center:begin}Characters related to the {color: #4B76F2}
""Worthy Rivals"" Category{color} assemble!{center}",160,,,,,0,0,3,1,2020-01-06 06:30:00,2020-01-24 05:59:59,2020-01-06 06:30:00,2020-01-24 05:59:59
8160,Gasha::StoneGasha,Extreme Z Dokkan Festival [Perfect Cell],"{center:begin}{color: #FF9900}Extreme Z{color} {color: #FFFF00}Dokkan Festival{color} is now on!
Grab the chance to recruit {color : #FF3333}Perfect Cell{color} 
who can be Extreme Z-Awakened!{center}",174,,,,,0,0,3,1,2020-01-13 06:30:00,2020-01-30 05:59:59,2020-01-13 06:30:00,2020-01-30 05:59:59
8162,Gasha::TicketGasha,Extreme Z Dokkan Festival Ticket Summon [Perfect Cell],"{center:begin}{color: #FF9900}Extreme Z{color} {color: #FFFF00}Dokkan Festival{color} Ticket Summon is now on!
Grab the chance to recruit {color : #FF3333}Perfect Cell{color} 
who can be Extreme Z-Awakened!{center}",173,,,,,0,0,3,1,2020-01-13 06:30:00,2020-01-30 05:59:59,2020-01-13 06:30:00,2020-01-30 05:59:59
8164,Gasha::StoneGasha,Category Summon [Future Saga],"{center:begin}Characters related to the {color: #4B76F2}
""Future Saga"" Category{color} assemble!{center}",160,,,,,0,0,3,1,2020-01-13 06:30:00,2020-01-30 05:59:59,2020-01-13 06:30:00,2020-01-30 05:59:59
8168,Gasha::StoneGasha,"SDBH World Mission 
Crossover Summon","{center:begin}{color: #FFCC00}S{color}{color : #FF3300}DBH{color} {color : #AAAAAA}World Mission{color} {color : #E89900}Crossover{color} {color: #00CC00}Su{color}{color: #4B76F2}mm{color}{color : #FF00FF}on{color}!
New collaboration characters are here!
Grab the chance to summon {color : #FF3300}powerful characters{color}! {center}",171,,,,,0,0,3,1,2020-01-17 06:30:00,2020-02-03 05:59:59,2020-01-17 06:30:00,2020-02-03 05:59:59
8170,Gasha::StoneGasha,Rising Dragon Carnival,"{center:begin}Rising Dragon Carnival! {color : #FFFF00}SSR Summon Rate DOUBLED!{color} 
Summon characters who can transcend 
the UR limit through Dokkan Awakening!{center}",170,,,,,0,0,3,1,2020-01-24 06:30:00,2020-02-17 05:59:59,2020-01-24 06:30:00,2020-02-17 05:59:59
8172,Gasha::TicketGasha,Weekend Summon,"{center:begin}{color: #FFFF00}Weekend Summon{color} is now on! 
Grab the chance to summon powerful characters!{center}
",160,,,,,0,0,3,1,2020-01-11 00:00:00,2020-01-12 23:59:59,2020-01-11 00:00:00,2020-01-12 23:59:59
8174,Gasha::TicketGasha,Weekend Summon,"{center:begin}{color: #FFFF00}Weekend Summon{color} is now on! 
Grab the chance to summon powerful characters!{center}
",160,,,,,0,0,3,1,2020-01-18 00:00:00,2020-01-19 23:59:59,2020-01-18 00:00:00,2020-01-19 23:59:59
8176,Gasha::TicketGasha,Weekend Summon,"{center:begin}{color: #FFFF00}Weekend Summon{color} is now on! 
Grab the chance to summon powerful characters!{center}
",160,,,,,0,0,3,1,2020-01-25 00:00:00,2020-01-26 23:59:59,2020-01-25 00:00:00,2020-01-26 23:59:59
8178,Gasha::TicketGasha,Weekend Summon,"{center:begin}{color: #FFFF00}Weekend Summon{color} is now on! 
Grab the chance to summon powerful characters!{center}
",160,,,,,0,0,3,1,2020-02-01 00:00:00,2020-02-02 23:59:59,2020-02-01 00:00:00,2020-02-02 23:59:59
8180,Gasha::StoneGasha,Dokkan Festival [Gohan (Future)],"{center:begin}Dokkan Festival! New {color: #CC66FF}Gohan (Future){color} arrives!
One SSR character guaranteed per Multi-Summon!{center}",174,,,,,0,0,3,1,2020-02-03 06:30:00,2020-02-21 05:59:59,2020-02-03 06:30:00,2020-02-21 05:59:59
8182,Gasha::StoneGasha,Category Summon [Bond of Master and Disciple],"{center:begin}Characters related to the {color: #4B76F2}
""Bond of Master and Disciple"" Category{color} assemble!{center}",161,,,,,0,0,3,1,2020-02-03 06:30:00,2020-02-21 05:59:59,2020-02-03 06:30:00,2020-02-21 05:59:59
8186,Gasha::StoneGasha,Extreme Z Dokkan Festival [Super Saiyan God SS Goku],"{center:begin}{color: #FF9900}Extreme Z{color} {color: #FFFF00}Dokkan Festival{color} is now on!
Grab the chance to recruit {color: #4B76F2}Super Saiyan God SS Goku{color} 
who can be Extreme Z-Awakened!{center}",172,,,,,0,0,3,1,2020-02-10 06:30:00,2020-02-26 05:59:59,2020-02-10 06:30:00,2020-02-26 05:59:59
8188,Gasha::TicketGasha,Extreme Z Dokkan Festival Ticket Summon [Super Saiyan God SS Goku],"{center:begin}{color: #FF9900}Extreme Z{color} {color: #FFFF00}Dokkan Festival{color} Ticket Summon is now on!
Grab the chance to recruit {color: #4B76F2}Super Saiyan God SS Goku{color} 
who can be Extreme Z-Awakened!{center}",171,,,,,0,0,3,1,2020-02-10 06:30:00,2020-02-26 05:59:59,2020-02-10 06:30:00,2020-02-26 05:59:59
8190,Gasha::StoneGasha,Category Summon [Universe 6],"{center:begin}Characters related to the {color: #4B76F2}
""Universe 6"" Category{color} assemble!{center}",161,,,,,0,0,3,1,2020-02-10 06:30:00,2020-02-26 05:59:59,2020-02-10 06:30:00,2020-02-26 05:59:59
8194,Gasha::StoneGasha,Legendary Summon,"{center:begin}{color : #FFFF00}Legendary Summon{color} is now on!
Summon {color: #CC66FF}Goku{color} who 
can be Dokkan Awakened into an {color : #FF3333}LR{color}!{center}",173,,,,,0,0,3,1,2020-02-17 06:30:00,2020-03-02 05:59:59,2020-02-17 06:30:00,2020-03-02 05:59:59
8196,Gasha::StoneGasha,INT Character-Exclusive Summon,"{center:begin}Summon {color: #CC66FF}Gohan (Kid){color} and {color: #CC66FF}Vegeta{color},
who can both be {color : #FFFF00}Dokkan Awakened{color}!
Perform a Multi-Summon and get 1 extra {color: #CC66FF}Elder Kai{color}!{center}",162,,,,,0,0,3,1,2020-02-17 06:30:00,2020-03-02 05:59:59,2020-02-17 06:30:00,2020-03-02 05:59:59
8198,Gasha::StoneGasha,Extreme Z Dokkan Festival [Super Saiyan God SS Vegito],"{center:begin}{color: #FF9900}Extreme Z{color} {color: #FFFF00}Dokkan Festival{color} is now on!
Grab the chance to recruit {color: #FF9900}Super Saiyan God SS Vegito{color} 
who can be Extreme Z-Awakened!{center}",171,,,,,0,0,3,1,2020-02-25 06:30:00,2020-03-11 05:59:59,2020-02-25 06:30:00,2020-03-11 05:59:59
8200,Gasha::TicketGasha,Extreme Z Dokkan Festival Ticket Summon [Super Saiyan God SS Vegito],"{center:begin}{color: #FF9900}Extreme Z{color} {color: #FFFF00}Dokkan Festival{color} Ticket Summon is now on!
Grab the chance to recruit {color: #FF9900}Super Saiyan God SS Vegito{color} 
who can be Extreme Z-Awakened!{center}",170,,,,,0,0,3,1,2020-02-25 06:30:00,2020-03-11 05:59:59,2020-02-25 06:30:00,2020-03-11 05:59:59
8202,Gasha::StoneGasha,Category Summon [Time Travelers],"{center:begin}Characters related to the {color: #4B76F2}
""Time Travelers"" Category{color} assemble!{center}",162,,,,,0,0,3,1,2020-02-25 06:30:00,2020-03-11 05:59:59,2020-02-25 06:30:00,2020-03-11 05:59:59
8206,Gasha::TicketGasha,Dokkan Festival Ticket Summon [Gohan (Future)],"{center:begin}Dokkan Festival {color: #FF9900}Ticket Summon{color}! New {color: #CC66FF}Gohan (Future){color} arrives!
One SSR character guaranteed per Multi-Summon!{center}",173,,,,,1,0,3,1,2020-02-03 06:30:00,2020-02-28 05:59:59,2020-02-03 06:30:00,2020-02-28 05:59:59
8208,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to get {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,,,0,0,3,1,2020-02-03 06:30:00,2020-02-17 06:29:59,2020-02-03 06:30:00,2020-02-17 06:29:59
8209,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to get {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,,,0,0,3,1,2020-02-17 06:30:00,2020-03-02 06:29:59,2020-02-17 06:30:00,2020-03-02 06:29:59
8210,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to get {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,,,0,0,3,1,2020-03-02 06:30:00,2020-03-18 06:29:59,2020-03-02 06:30:00,2020-03-18 06:29:59
8211,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to get {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,,,0,0,3,1,2020-03-18 06:30:00,2020-04-02 06:29:59,2020-03-18 06:30:00,2020-04-02 06:29:59
8212,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to get {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,,,0,0,3,1,2020-04-02 06:30:00,2020-04-20 06:29:59,2020-04-02 06:30:00,2020-04-20 06:29:59
8213,Gasha::StoneGasha,"""Mysterious Ritual"" Summon","{center:begin}{color : #FFFF00}4 times only!{color} ""Mysterious Ritual"" Summon!
Use {color : #FFFF00}25 Dragon Stones{color} to get {color : #FFFF00}5 Elder Kai{color}!{center}",160,,,,,0,0,3,1,2020-04-20 06:30:00,2020-05-08 06:29:59,2020-04-20 06:30:00,2020-05-08 06:29:59
8214,Gasha::StoneGasha,Dokkan Festival [Cooler],"{center:begin}Dokkan Festival! New {color : #FF3300}Cooler{color} arrives!
One SSR character guaranteed per Multi-Summon!{center}",174,,,,,0,0,3,1,2020-03-02 06:30:00,2020-03-18 05:59:59,2020-03-02 06:30:00,2020-03-18 05:59:59
8216,Gasha::TicketGasha,Dokkan Festival Ticket Summon [Cooler],"{center:begin}Dokkan Festival {color: #FF9900}Ticket Summon{color}! New {color : #FF3300}Cooler{color} arrives!
{color: #00CC00}Three{color} SSR characters guaranteed per Multi-Summon!{center}",173,,,,,0,0,3,1,2020-03-02 06:30:00,2020-03-25 05:59:59,2020-03-02 06:30:00,2020-03-25 05:59:59
