id,sugoroku_map_id,quest_id,drop_type,item_id,item_type,card_exp_init
8167,3230022,323002,1,6,AwakeningItem,0
8168,3230030,323003,1,2000020,Card,0
8169,3230030,323003,1,401,TrainingItem,0
8170,3230032,323003,1,2000020,Card,0
8171,3230032,323003,1,501,TrainingItem,0
8172,3230040,323004,0,31502,SupportItem,0
8173,3230040,323004,0,32304,AwakeningItem,0
8174,3230042,323004,0,31502,SupportItem,0
8175,3230042,323004,1,32304,AwakeningItem,0
8176,3230050,323005,0,5,TrainingField,0
8177,3230052,323005,0,5,TrainingField,0
8178,3230060,323006,0,600,TrainingItem,0
8179,3230060,323006,0,601,TrainingItem,0
8180,3230060,323006,0,602,TrainingItem,0
8181,3230060,323006,0,603,TrainingItem,0
8182,3230060,323006,0,604,TrainingItem,0
8183,3230062,323006,0,700,TrainingItem,0
8184,3230062,323006,0,701,TrainingItem,0
8185,3230062,323006,0,702,TrainingItem,0
8186,3230062,323006,0,703,TrainingItem,0
8187,3230062,323006,0,704,TrainingItem,0
8188,3230070,323007,1,1007760,Card,0
8189,3230070,323007,1,32302,AwakeningItem,0
8190,3230070,323007,1,602,TrainingItem,0
8191,3230072,323007,1,1007760,Card,0
8192,3230072,323007,1,701,TrainingItem,0
8193,3230072,323007,0,32302,AwakeningItem,0
8194,3230080,323008,1,32303,AwakeningItem,0
8195,3230080,323008,1,602,TrainingItem,0
8196,3230082,323008,0,32303,AwakeningItem,0
8197,3230082,323008,0,702,TrainingItem,0
8198,3230090,323009,1,1007750,Card,0
8199,3230090,323009,1,603,TrainingItem,0
8200,3230092,323009,1,1007750,Card,0
8201,3230092,323009,1,703,TrainingItem,0
8202,3230100,323010,1,32305,AwakeningItem,0
8203,3230100,323010,1,702,TrainingItem,0
8204,3230102,323010,1,32305,AwakeningItem,0
8205,3230102,323010,1,802,TrainingItem,0
8206,3240010,324001,0,32401,AwakeningItem,0
8207,3240012,324001,1,32401,AwakeningItem,0
8208,3240020,324002,1,1006280,Card,0
8209,3240020,324002,1,3,TreasureItem,0
8210,3240022,324002,1,1006280,Card,0
8211,3240022,324002,1,3,TreasureItem,0
8212,3240030,324003,0,32402,AwakeningItem,0
8213,3240032,324003,1,32402,AwakeningItem,0
8214,3240040,324004,1,30003,SupportMemory,0
8215,3240040,324004,1,600,TrainingItem,0
8216,3240040,324004,1,601,TrainingItem,0
8217,3240040,324004,1,602,TrainingItem,0
8218,3240040,324004,1,603,TrainingItem,0
8219,3240040,324004,1,604,TrainingItem,0
8220,3240040,324004,0,3,TreasureItem,0
8221,3240042,324004,1,30003,SupportMemory,0
8222,3240042,324004,0,3,TreasureItem,0
8223,3240050,324005,0,32404,AwakeningItem,0
8224,3240052,324005,1,32404,AwakeningItem,0
8225,3240060,324006,0,32403,AwakeningItem,0
8226,3240060,324006,0,3,TreasureItem,0
8227,3240062,324006,1,32403,AwakeningItem,0
8228,3240062,324006,0,3,TreasureItem,0
8229,3240070,324007,1,1008020,Card,0
8230,3240070,324007,1,3,TreasureItem,0
8231,3240072,324007,1,1008020,Card,0
8232,3240072,324007,1,3,TreasureItem,0
8233,3240080,324008,1,3,TreasureItem,0
8234,3240082,324008,1,3,TreasureItem,0
8235,3240090,324009,0,3,TreasureItem,0
8236,3240090,324009,1,4,AwakeningItem,0
8237,3240090,324009,1,5,AwakeningItem,0
8238,3240090,324009,1,6,AwakeningItem,0
8239,3240090,324009,1,7,AwakeningItem,0
8240,3240090,324009,1,8,AwakeningItem,0
8241,3240092,324009,0,3,TreasureItem,0
8242,3240092,324009,1,4,AwakeningItem,0
8243,3240092,324009,1,5,AwakeningItem,0
8244,3240092,324009,1,6,AwakeningItem,0
8245,3240092,324009,1,7,AwakeningItem,0
8246,3240092,324009,1,8,AwakeningItem,0
8247,3240100,324010,1,3,TreasureItem,0
8248,3240100,324010,0,1002650,Card,11333
8249,3240102,324010,1,3,TreasureItem,0
8250,3240102,324010,0,1002640,Card,93879
8251,3250010,325001,1,4,AwakeningItem,0
8252,3250010,325001,1,5,AwakeningItem,0
8253,3250010,325001,1,6,AwakeningItem,0
8254,3250010,325001,1,7,AwakeningItem,0
8255,3250010,325001,1,8,AwakeningItem,0
8256,3250012,325001,1,4,AwakeningItem,0
8257,3250012,325001,1,5,AwakeningItem,0
8258,3250012,325001,1,6,AwakeningItem,0
8259,3250012,325001,1,7,AwakeningItem,0
8260,3250012,325001,1,8,AwakeningItem,0
8261,3250020,325002,0,32503,AwakeningItem,0
8262,3250022,325002,1,32503,AwakeningItem,0
8263,3250030,325003,0,1600,SupportItem,0
8264,3250032,325003,0,1600,SupportItem,0
8265,3250040,325004,0,1000,SupportItem,0
8266,3250042,325004,0,1000,SupportItem,0
8267,3250050,325005,1,600,TrainingItem,0
8268,3250050,325005,1,601,TrainingItem,0
8269,3250050,325005,1,602,TrainingItem,0
8270,3250050,325005,1,603,TrainingItem,0
8271,3250050,325005,1,604,TrainingItem,0
8272,3250052,325005,1,800,TrainingItem,0
8273,3250052,325005,1,801,TrainingItem,0
8274,3250052,325005,1,802,TrainingItem,0
8275,3250052,325005,1,803,TrainingItem,0
8276,3250052,325005,1,804,TrainingItem,0
8277,3250060,325006,1,1007060,Card,0
8278,3250060,325006,1,4,AwakeningItem,0
8279,3250062,325006,1,1007060,Card,0
8280,3250070,325007,0,32501,AwakeningItem,0
8281,3250072,325007,1,32501,AwakeningItem,0
8282,3250080,325008,0,32502,AwakeningItem,0
8283,3250082,325008,1,32502,AwakeningItem,0
8284,3260011,326001,0,32601,SupportItem,0
8285,3260012,326001,1,32601,SupportItem,0
8286,3260021,326002,1,4,AwakeningItem,0
8287,3260021,326002,1,5,AwakeningItem,0
8288,3260021,326002,1,6,AwakeningItem,0
8289,3260021,326002,1,7,AwakeningItem,0
8290,3260021,326002,1,8,AwakeningItem,0
8291,3260022,326002,1,4,AwakeningItem,0
8292,3260022,326002,1,5,AwakeningItem,0
8293,3260022,326002,1,6,AwakeningItem,0
8294,3260022,326002,1,7,AwakeningItem,0
8295,3260022,326002,1,8,AwakeningItem,0
8296,3260031,326003,0,6,SupportItem,0
8297,3260032,326003,0,6,SupportItem,0
8298,3260041,326004,1,9,AwakeningItem,0
8299,3260041,326004,1,10,AwakeningItem,0
8300,3260041,326004,1,11,AwakeningItem,0
8301,3260041,326004,1,12,AwakeningItem,0
8302,3260041,326004,1,13,AwakeningItem,0
8303,3260042,326004,1,9,AwakeningItem,0
8304,3260042,326004,1,10,AwakeningItem,0
8305,3260042,326004,1,11,AwakeningItem,0
8306,3260042,326004,1,12,AwakeningItem,0
8307,3260042,326004,1,13,AwakeningItem,0
8308,3260051,326005,1,1004520,Card,0
8309,3260051,326005,1,1008270,Card,0
8310,3260051,326005,1,700,TrainingItem,0
8311,3260052,326005,1,1004520,Card,0
8312,3260052,326005,1,1008270,Card,0
8313,3260052,326005,1,700,TrainingItem,0
8314,3260061,326006,1,32603,AwakeningItem,0
8315,3260061,326006,1,703,TrainingItem,0
8316,3260061,326006,1,803,TrainingItem,0
8317,3260061,326006,1,32602,AwakeningItem,0
8318,3260061,326006,1,700,TrainingItem,0
8319,3260061,326006,1,800,TrainingItem,0
8320,3260061,326006,1,32601,AwakeningItem,0
8321,3260062,326006,1,32603,AwakeningItem,0
8322,3260062,326006,1,703,TrainingItem,0
8323,3260062,326006,1,803,TrainingItem,0
8324,3260062,326006,1,903,TrainingItem,0
8325,3260062,326006,1,32602,AwakeningItem,0
8326,3260062,326006,1,700,TrainingItem,0
8327,3260062,326006,1,800,TrainingItem,0
8328,3260062,326006,1,900,TrainingItem,0
8329,3260062,326006,1,32601,AwakeningItem,0
8330,3270010,327001,0,6,SupportItem,0
8331,3270012,327001,0,6,SupportItem,0
8332,3270020,327002,1,4,AwakeningItem,0
8333,3270020,327002,1,5,AwakeningItem,0
8334,3270020,327002,1,6,AwakeningItem,0
8335,3270020,327002,1,7,AwakeningItem,0
8336,3270020,327002,1,8,AwakeningItem,0
8337,3270022,327002,1,4,AwakeningItem,0
8338,3270022,327002,1,5,AwakeningItem,0
8339,3270022,327002,1,6,AwakeningItem,0
8340,3270022,327002,1,7,AwakeningItem,0
8341,3270022,327002,1,8,AwakeningItem,0
8342,3270030,327003,1,1100,SupportItem,0
8343,3270030,327003,1,1101,SupportItem,0
8344,3270030,327003,1,1102,SupportItem,0
8345,3270030,327003,1,1103,SupportItem,0
8346,3270030,327003,1,1104,SupportItem,0
8347,3270032,327003,1,1100,SupportItem,0
8348,3270032,327003,1,1101,SupportItem,0
8349,3270032,327003,1,1102,SupportItem,0
8350,3270032,327003,1,1103,SupportItem,0
8351,3270032,327003,1,1104,SupportItem,0
8352,3270040,327004,1,9,AwakeningItem,0
8353,3270040,327004,1,10,AwakeningItem,0
8354,3270040,327004,1,11,AwakeningItem,0
8355,3270040,327004,1,12,AwakeningItem,0
8356,3270040,327004,1,13,AwakeningItem,0
8357,3270042,327004,1,9,AwakeningItem,0
8358,3270042,327004,1,10,AwakeningItem,0
8359,3270042,327004,1,11,AwakeningItem,0
8360,3270042,327004,1,12,AwakeningItem,0
8361,3270042,327004,1,13,AwakeningItem,0
8362,3270050,327005,0,6,SupportItem,0
8363,3270052,327005,0,6,SupportItem,0
8364,3270060,327006,1,90001,AwakeningItem,0
8365,3270060,327006,1,403,TrainingItem,0
8366,3270060,327006,1,503,TrainingItem,0
8367,3270060,327006,1,90002,AwakeningItem,0
8368,3270060,327006,1,400,TrainingItem,0
8369,3270060,327006,1,500,TrainingItem,0
8370,3270062,327006,1,90001,AwakeningItem,0
8371,3270062,327006,1,603,TrainingItem,0
8372,3270062,327006,1,703,TrainingItem,0
8373,3270062,327006,1,90002,AwakeningItem,0
8374,3270062,327006,1,600,TrainingItem,0
8375,3270062,327006,1,700,TrainingItem,0
8376,3280010,328001,1,4,AwakeningItem,0
8377,3280010,328001,1,5,AwakeningItem,0
8378,3280010,328001,1,6,AwakeningItem,0
8379,3280010,328001,1,7,AwakeningItem,0
8380,3280010,328001,1,8,AwakeningItem,0
8381,3280012,328001,1,4,AwakeningItem,0
8382,3280012,328001,1,5,AwakeningItem,0
8383,3280012,328001,1,6,AwakeningItem,0
8384,3280012,328001,1,7,AwakeningItem,0
8385,3280012,328001,1,8,AwakeningItem,0
8386,3280020,328002,0,6,SupportItem,0
8387,3280022,328002,0,6,SupportItem,0
8388,3280030,328003,1,800,TrainingItem,0
8389,3280030,328003,1,801,TrainingItem,0
8390,3280030,328003,1,802,TrainingItem,0
8391,3280030,328003,1,803,TrainingItem,0
8392,3280030,328003,1,804,TrainingItem,0
8393,3280032,328003,1,800,TrainingItem,0
8394,3280032,328003,1,801,TrainingItem,0
8395,3280032,328003,1,802,TrainingItem,0
8396,3280032,328003,1,803,TrainingItem,0
8397,3280032,328003,1,804,TrainingItem,0
8398,3280040,328004,1,1009550,Card,0
8399,3280040,328004,1,6,AwakeningItem,0
8400,3280042,328004,1,1009550,Card,0
8401,3280042,328004,1,12,AwakeningItem,0
8402,3280050,328005,1,40005,SupportMemory,0
8403,3280052,328005,1,40005,SupportMemory,0
8404,3280060,328006,0,32801,AwakeningItem,0
8405,3280062,328006,1,32801,AwakeningItem,0
8406,3280070,328007,0,32802,AwakeningItem,0
8407,3280070,328007,0,32803,AwakeningItem,0
8408,3280072,328007,1,32802,AwakeningItem,0
8409,3280072,328007,1,32803,AwakeningItem,0
8410,3280080,328008,1,700,TrainingItem,0
8411,3280080,328008,1,701,TrainingItem,0
8412,3280080,328008,1,702,TrainingItem,0
8413,3280080,328008,1,703,TrainingItem,0
8414,3280080,328008,1,704,TrainingItem,0
8415,3280082,328008,1,900,TrainingItem,0
8416,3280082,328008,1,901,TrainingItem,0
8417,3280082,328008,1,902,TrainingItem,0
8418,3280082,328008,1,903,TrainingItem,0
8419,3280082,328008,1,904,TrainingItem,0
8420,3280090,328009,0,32804,AwakeningItem,0
8421,3280092,328009,1,32804,AwakeningItem,0
8422,3280100,328010,1,40008,SupportMemory,0
8423,3280102,328010,1,40008,SupportMemory,0
8424,3290021,329002,1,32901,AwakeningItem,0
8425,3290021,329002,1,1009800,Card,0
8426,3290022,329002,1,1009800,Card,0
8427,3290022,329002,1,32901,AwakeningItem,0
8428,3300020,330002,1,32402,AwakeningItem,0
8429,3300020,330002,1,3,TreasureItem,0
8430,3300020,330002,1,32401,AwakeningItem,0
8431,3300020,330002,1,32403,AwakeningItem,0
8432,3300022,330002,0,32402,AwakeningItem,0
8433,3300022,330002,0,32401,AwakeningItem,0
8434,3300022,330002,0,32403,AwakeningItem,0
8435,3300030,330003,1,1006270,Card,0
8436,3300030,330003,1,3,TreasureItem,0
8437,3300032,330003,1,1006270,Card,0
8438,3300032,330003,1,3,TreasureItem,0
8439,3300040,330004,1,1006290,Card,0
8440,3300040,330004,1,3,TreasureItem,0
8441,3300042,330004,1,1006290,Card,0
8442,3300042,330004,1,3,TreasureItem,0
8443,3300050,330005,0,3,TreasureItem,0
8444,3300052,330005,0,3,TreasureItem,0
8445,3300060,330006,0,32404,AwakeningItem,0
8446,3300062,330006,1,32404,AwakeningItem,0
8447,3310010,331001,1,2,SupportItem,0
8448,3310010,331001,1,4,SupportItem,0
8449,3310011,331001,1,1100,SupportItem,0
8450,3310011,331001,1,1101,SupportItem,0
8451,3310011,331001,1,1102,SupportItem,0
8452,3310011,331001,1,1103,SupportItem,0
8453,3310011,331001,1,1104,SupportItem,0
8454,3310012,331001,1,6,SupportItem,0
8455,3310012,331001,1,1002,SupportItem,0
8456,3310012,331001,1,1603,SupportItem,0
8457,3310012,331001,1,1600,SupportItem,0
8458,3310012,331001,1,3081,AwakeningItem,0
8459,3310030,331003,1,300,TrainingItem,0
8460,3310030,331003,1,301,TrainingItem,0
8461,3310030,331003,1,302,TrainingItem,0
8462,3310030,331003,1,303,TrainingItem,0
8463,3310030,331003,1,304,TrainingItem,0
8464,3310031,331003,1,400,TrainingItem,0
8465,3310031,331003,1,401,TrainingItem,0
8466,3310031,331003,1,402,TrainingItem,0
8467,3310031,331003,1,403,TrainingItem,0
8468,3310031,331003,1,404,TrainingItem,0
8469,3310032,331003,1,500,TrainingItem,0
8470,3310032,331003,1,501,TrainingItem,0
8471,3310032,331003,1,502,TrainingItem,0
8472,3310032,331003,1,503,TrainingItem,0
8473,3310032,331003,1,504,TrainingItem,0
8474,3310032,331003,1,3082,AwakeningItem,0
8475,3310050,331005,1,1,AwakeningItem,0
8476,3310050,331005,1,2,AwakeningItem,0
8477,3310050,331005,1,3,AwakeningItem,0
8478,3310051,331005,1,4,AwakeningItem,0
8479,3310051,331005,1,5,AwakeningItem,0
8480,3310051,331005,1,6,AwakeningItem,0
8481,3310051,331005,1,7,AwakeningItem,0
8482,3310051,331005,1,8,AwakeningItem,0
8483,3310052,331005,1,9,AwakeningItem,0
8484,3310052,331005,1,10,AwakeningItem,0
8485,3310052,331005,1,11,AwakeningItem,0
8486,3310052,331005,1,12,AwakeningItem,0
8487,3310052,331005,1,13,AwakeningItem,0
8488,3310052,331005,1,3086,AwakeningItem,0
8489,3310052,331005,1,3087,AwakeningItem,0
8490,3310060,331006,1,400,TrainingItem,0
8491,3310060,331006,1,401,TrainingItem,0
8492,3310060,331006,1,402,TrainingItem,0
8493,3310060,331006,1,403,TrainingItem,0
8494,3310060,331006,1,404,TrainingItem,0
8495,3310061,331006,0,3085,AwakeningItem,0
8496,3310062,331006,1,3085,AwakeningItem,0
8497,3310062,331006,1,3083,AwakeningItem,0
8498,3310062,331006,1,3084,AwakeningItem,0
8499,3310062,331006,1,1001851,Card,0
8500,3320010,332001,1,1010350,Card,0
8501,3320010,332001,1,802,TrainingItem,0
8502,3320012,332001,1,1010350,Card,0
8503,3320012,332001,1,802,TrainingItem,0
8504,3320020,332002,1,5,AwakeningItem,0
8505,3320020,332002,1,9,AwakeningItem,0
8506,3320022,332002,1,5,AwakeningItem,0
8507,3320022,332002,1,9,AwakeningItem,0
8508,3320030,332003,1,9,AwakeningItem,0
8509,3320030,332003,1,15,AwakeningItem,0
8510,3320032,332003,1,9,AwakeningItem,0
8511,3320032,332003,1,15,AwakeningItem,0
8512,3320040,332004,0,33201,AwakeningItem,0
8513,3320042,332004,0,33201,AwakeningItem,0
8514,3320052,332005,1,16,PotentialItem,0
8515,3320052,332005,1,17,PotentialItem,0
8516,3320052,332005,1,18,PotentialItem,0
8517,3330011,333001,1,1002640,Card,93879
8518,3330011,333001,1,1002650,Card,11333
8519,3330012,333001,1,1002630,Card,765122
8520,3330012,333001,1,1002640,Card,93879
8521,3330012,333001,1,1002650,Card,11333
8522,3330021,333002,1,33302,AwakeningItem,0
8523,3330021,333002,1,700,TrainingItem,0
8524,3330021,333002,1,33303,AwakeningItem,0
8525,3330021,333002,1,704,TrainingItem,0
8526,3330022,333002,1,33302,AwakeningItem,0
8527,3330022,333002,1,700,TrainingItem,0
8528,3330022,333002,1,33303,AwakeningItem,0
8529,3330022,333002,1,704,TrainingItem,0
8530,3330031,333003,1,33304,AwakeningItem,0
8531,3330031,333003,1,703,TrainingItem,0
8532,3330032,333003,1,33304,AwakeningItem,0
8533,3330032,333003,1,703,TrainingItem,0
8534,3330041,333004,1,1007901,Card,0
8535,3330041,333004,1,704,TrainingItem,0
8536,3330042,333004,1,1007901,Card,0
8537,3330042,333004,1,704,TrainingItem,0
8538,3330051,333005,1,1008010,Card,0
8539,3330051,333005,1,33301,AwakeningItem,0
8540,3330052,333005,1,1008010,Card,0
8541,3330052,333005,1,33301,AwakeningItem,0
8542,3340010,334001,1,6,TreasureItem,0
8543,3340010,334001,1,7,TreasureItem,0
8544,3340012,334001,1,6,TreasureItem,0
8545,3340012,334001,1,7,TreasureItem,0
8546,3340020,334002,1,1009440,Card,0
8547,3340020,334002,1,600,TrainingItem,0
8548,3340022,334002,1,1009440,Card,0
8549,3340022,334002,1,800,TrainingItem,0
8550,3340030,334003,0,33401,AwakeningItem,0
8551,3340032,334003,1,33401,AwakeningItem,0
8552,3340040,334004,1,1011910,Card,0
8553,3340040,334004,1,602,TrainingItem,0
8554,3340042,334004,1,1011910,Card,0
8555,3340042,334004,1,802,TrainingItem,0
8556,3350010,335001,1,1002650,Card,11333
8557,3350010,335001,1,1002640,Card,93879
8558,3350012,335001,1,1002650,Card,11333
8559,3350012,335001,1,1002640,Card,93879
8560,3350012,335001,1,1002630,Card,765122
8561,3350020,335002,0,6,SupportItem,0
8562,3350022,335002,0,6,SupportItem,0
8563,3350030,335003,1,4,AwakeningItem,0
8564,3350030,335003,1,5,AwakeningItem,0
8565,3350030,335003,1,6,AwakeningItem,0
8566,3350030,335003,1,7,AwakeningItem,0
8567,3350030,335003,1,8,AwakeningItem,0
8568,3350030,335003,1,1012170,Card,0
8569,3350032,335003,1,4,AwakeningItem,0
8570,3350032,335003,1,5,AwakeningItem,0
8571,3350032,335003,1,6,AwakeningItem,0
8572,3350032,335003,1,7,AwakeningItem,0
8573,3350032,335003,1,8,AwakeningItem,0
8574,3350032,335003,1,1012170,Card,0
8575,3350040,335004,1,8,TreasureItem,0
8576,3350042,335004,1,8,TreasureItem,0
8577,3350050,335005,1,304,TrainingItem,0
8578,3350052,335005,1,504,TrainingItem,0
8579,3350060,335006,1,4,TrainingField,0
8580,3350060,335006,1,5,TrainingField,0
8581,3350062,335006,1,8,TrainingField,0
8582,3350062,335006,1,4,TrainingField,0
8583,3350062,335006,1,7,TrainingField,0
8584,3350070,335007,1,9,AwakeningItem,0
8585,3350070,335007,1,10,AwakeningItem,0
8586,3350070,335007,1,11,AwakeningItem,0
8587,3350070,335007,1,12,AwakeningItem,0
8588,3350070,335007,1,13,AwakeningItem,0
8589,3350072,335007,1,9,AwakeningItem,0
8590,3350072,335007,1,10,AwakeningItem,0
8591,3350072,335007,1,11,AwakeningItem,0
8592,3350072,335007,1,12,AwakeningItem,0
8593,3350072,335007,1,13,AwakeningItem,0
8594,3350080,335008,1,1011920,Card,0
8595,3350080,335008,1,101,TrainingItem,0
8596,3350082,335008,1,1011920,Card,0
8597,3350082,335008,1,301,TrainingItem,0
8598,3350090,335009,1,1012011,Card,0
8599,3350090,335009,1,700,TrainingItem,0
8600,3350092,335009,1,1012011,Card,0
8601,3350092,335009,1,900,TrainingItem,0
8602,3350100,335010,1,1011970,Card,0
8603,3350100,335010,1,1505,SupportItem,0
8604,3350100,335010,1,1700,SupportItem,0
8605,3350102,335010,1,1011970,Card,0
8606,3350102,335010,1,1505,SupportItem,0
8607,3350102,335010,1,1700,SupportItem,0
8608,3350110,335011,0,33501,AwakeningItem,0
8609,3350112,335011,1,33501,AwakeningItem,0
8610,3350120,335012,0,33502,AwakeningItem,0
8611,3350122,335012,1,33502,AwakeningItem,0
8612,3360012,336001,1,1801,SupportItem,0
8613,3360020,336002,1,1009140,Card,0
8614,3360020,336002,1,4,TrainingField,0
8615,3360020,336002,1,8,TrainingField,0
8616,3360022,336002,1,1009140,Card,0
8617,3360022,336002,1,6,TrainingField,0
8618,3360022,336002,1,8,TrainingField,0
8619,3360030,336003,0,100,TrainingItem,0
8620,3360030,336003,0,101,TrainingItem,0
8621,3360030,336003,0,102,TrainingItem,0
8622,3360030,336003,0,103,TrainingItem,0
8623,3360030,336003,0,104,TrainingItem,0
8624,3360030,336003,0,200,TrainingItem,0
8625,3360030,336003,0,201,TrainingItem,0
8626,3360030,336003,0,202,TrainingItem,0
8627,3360030,336003,0,203,TrainingItem,0
8628,3360030,336003,0,204,TrainingItem,0
8629,3360030,336003,0,300,TrainingItem,0
8630,3360030,336003,0,301,TrainingItem,0
8631,3360030,336003,0,302,TrainingItem,0
8632,3360030,336003,0,303,TrainingItem,0
8633,3360030,336003,0,304,TrainingItem,0
8634,3360030,336003,0,400,TrainingItem,0
8635,3360030,336003,0,401,TrainingItem,0
8636,3360030,336003,0,402,TrainingItem,0
8637,3360030,336003,0,403,TrainingItem,0
8638,3360030,336003,0,404,TrainingItem,0
8639,3360032,336003,0,500,TrainingItem,0
8640,3360032,336003,0,501,TrainingItem,0
8641,3360032,336003,0,502,TrainingItem,0
8642,3360032,336003,0,503,TrainingItem,0
8643,3360032,336003,0,504,TrainingItem,0
8644,3360032,336003,0,600,TrainingItem,0
8645,3360032,336003,0,601,TrainingItem,0
8646,3360032,336003,0,602,TrainingItem,0
8647,3360032,336003,0,603,TrainingItem,0
8648,3360032,336003,0,604,TrainingItem,0
8649,3360032,336003,0,700,TrainingItem,0
8650,3360032,336003,0,701,TrainingItem,0
8651,3360032,336003,0,702,TrainingItem,0
8652,3360032,336003,0,703,TrainingItem,0
8653,3360032,336003,0,704,TrainingItem,0
8654,3360032,336003,0,800,TrainingItem,0
8655,3360032,336003,0,801,TrainingItem,0
8656,3360032,336003,0,802,TrainingItem,0
8657,3360032,336003,0,803,TrainingItem,0
8658,3360032,336003,0,804,TrainingItem,0
8659,3360040,336004,0,33601,AwakeningItem,0
8660,3360042,336004,1,33601,AwakeningItem,0
8661,3370010,337001,0,33701,AwakeningItem,0
8662,3370012,337001,1,33701,AwakeningItem,0
8663,3370020,337002,1,33701,SupportItem,0
8664,3370020,337002,1,10,TreasureItem,0
8665,3370022,337002,1,33701,SupportItem,0
8666,3370022,337002,1,10,TreasureItem,0
8667,3370030,337003,0,33702,AwakeningItem,0
8668,3370032,337003,1,33702,AwakeningItem,0
8669,3370040,337004,1,500,TrainingItem,0
8670,3370040,337004,1,1012620,Card,0
8671,3370042,337004,1,800,TrainingItem,0
8672,3370042,337004,1,1012620,Card,0
8673,3380010,338001,1,1012500,Card,0
8674,3380010,338001,1,604,TrainingItem,0
8675,3380012,338001,1,1012500,Card,0
8676,3380012,338001,1,804,TrainingItem,0
8677,3380020,338002,1,1012490,Card,0
8678,3380020,338002,1,4,AwakeningItem,0
8679,3380020,338002,1,5,AwakeningItem,0
8680,3380020,338002,1,6,AwakeningItem,0
8681,3380020,338002,1,7,AwakeningItem,0
8682,3380020,338002,1,8,AwakeningItem,0
8683,3380022,338002,1,1012490,Card,0
8684,3380022,338002,1,4,AwakeningItem,0
8685,3380022,338002,1,5,AwakeningItem,0
8686,3380022,338002,1,6,AwakeningItem,0
8687,3380022,338002,1,7,AwakeningItem,0
8688,3380022,338002,1,8,AwakeningItem,0
8689,3380030,338003,1,33801,AwakeningItem,0
8690,3380030,338003,1,9,AwakeningItem,0
8691,3380030,338003,1,10,AwakeningItem,0
8692,3380030,338003,1,11,AwakeningItem,0
8693,3380030,338003,1,12,AwakeningItem,0
8694,3380030,338003,1,13,AwakeningItem,0
8695,3380032,338003,1,33801,AwakeningItem,0
8696,3380040,338004,1,33802,AwakeningItem,0
8697,3380040,338004,1,9,AwakeningItem,0
8698,3380040,338004,1,10,AwakeningItem,0
8699,3380040,338004,1,11,AwakeningItem,0
8700,3380040,338004,1,12,AwakeningItem,0
8701,3380040,338004,1,13,AwakeningItem,0
8702,3380042,338004,1,33802,AwakeningItem,0
8703,3380052,338005,1,1012840,Card,0
8704,3380060,338006,0,33801,SupportItem,0
8705,3380062,338006,0,33801,SupportItem,0
8706,3390010,339001,1,1013150,Card,0
8707,3390010,339001,1,4,AwakeningItem,0
8708,3390012,339001,1,1013150,Card,0
8709,3390012,339001,1,4,AwakeningItem,0
8710,3390020,339002,0,1801,SupportItem,0
8711,3390022,339002,0,1801,SupportItem,0
8712,3390030,339003,1,6,SupportItem,0
8713,3390030,339003,1,6,TrainingField,0
8714,3390032,339003,1,6,SupportItem,0
8715,3390032,339003,1,6,TrainingField,0
8716,3390032,339003,1,7,TrainingField,0
8717,3390040,339004,0,1000,SupportItem,0
8718,3390042,339004,0,1000,SupportItem,0
8719,3390050,339005,1,12,AwakeningItem,0
8720,3390050,339005,1,6,AwakeningItem,0
8721,3390052,339005,1,12,AwakeningItem,0
8722,3390052,339005,1,6,AwakeningItem,0
8723,3390062,339006,1,803,TrainingItem,0
8724,3390070,339007,0,33901,AwakeningItem,0
8725,3390072,339007,0,33901,AwakeningItem,0
8726,3390082,339008,1,22,PotentialItem,0
8727,3390082,339008,1,23,PotentialItem,0
8728,3390082,339008,1,24,PotentialItem,0
8729,3400010,340001,1,1010640,Card,0
8730,3400010,340001,1,600,TrainingItem,0
8731,3400010,340001,1,601,TrainingItem,0
8732,3400010,340001,1,602,TrainingItem,0
8733,3400010,340001,1,603,TrainingItem,0
8734,3400010,340001,1,604,TrainingItem,0
8735,3400012,340001,1,1010640,Card,0
8736,3400012,340001,1,800,TrainingItem,0
8737,3400012,340001,1,801,TrainingItem,0
8738,3400012,340001,1,802,TrainingItem,0
8739,3400012,340001,1,803,TrainingItem,0
8740,3400012,340001,1,804,TrainingItem,0
8741,3400020,340002,0,15101,AwakeningItem,0
8742,3400022,340002,1,15101,AwakeningItem,0
8743,3400030,340003,0,15102,AwakeningItem,0
8744,3400032,340003,1,15102,AwakeningItem,0
8745,3400032,340003,1,1100,TrainingItem,0
8746,3400032,340003,1,1101,TrainingItem,0
8747,3400032,340003,1,1102,TrainingItem,0
8748,3400032,340003,1,1103,TrainingItem,0
8749,3400032,340003,1,1104,TrainingItem,0
8750,3410010,341001,1,600,TrainingItem,0
8751,3410010,341001,1,601,TrainingItem,0
8752,3410010,341001,1,602,TrainingItem,0
8753,3410010,341001,1,603,TrainingItem,0
8754,3410010,341001,1,604,TrainingItem,0
8755,3410012,341001,1,800,TrainingItem,0
8756,3410012,341001,1,801,TrainingItem,0
8757,3410012,341001,1,802,TrainingItem,0
8758,3410012,341001,1,803,TrainingItem,0
8759,3410012,341001,1,804,TrainingItem,0
8760,3410020,341002,1,1013630,Card,0
8761,3410020,341002,1,4,AwakeningItem,0
8762,3410020,341002,1,5,AwakeningItem,0
8763,3410020,341002,1,6,AwakeningItem,0
8764,3410020,341002,1,7,AwakeningItem,0
8765,3410020,341002,1,8,AwakeningItem,0
