id,category,name,pack_name,scene_name,red,green,blue,alpha,lite_flicker_rate,is_usm
156488,5,スーパージャネンバ_ライトニングシャワーレイン,sp_effect_a3_00074,ef_003_re,255,255,255,255,70,0
156489,5,孫悟空(少年期)_かめはめ波(SSR),sp_effect_a1_00265,ef_001_front,255,255,255,255,70,0
156490,5,孫悟空(少年期)_かめはめ波(SSR),sp_effect_a1_00265,ef_001_front_r,255,255,255,255,70,0
156491,5,孫悟空(少年期)_かめはめ波(SSR),sp_effect_a1_00265,ef_001_back,255,255,255,255,70,0
156492,5,孫悟空(少年期)_かめはめ波(SSR),sp_effect_a1_00265,ef_002_front,255,255,255,255,70,0
156493,5,孫悟空(少年期)_かめはめ波(SSR),sp_effect_a1_00265,ef_002_front_r,255,255,255,255,70,0
156494,5,孫悟空(少年期)_かめはめ波(SSR),sp_effect_a1_00265,ef_002_back,255,255,255,255,70,0
156495,5,孫悟空(少年期)_かめはめ波(SSR),sp_effect_a1_00265,ef_003,255,255,255,255,70,0
156496,5,孫悟空(少年期)_かめはめ波(SSR),sp_effect_a1_00265,ef_003_r,255,255,255,255,70,0
156497,5,孫悟空(少年期)_かめはめ波(SSR),sp_effect_a1_00265,ef_004,255,255,255,255,70,0
156498,5,孫悟空(少年期)_かめはめ波(SSR),sp_effect_a1_00265,ef_004_r,255,255,255,255,70,0
156499,5,孫悟空(少年期)_かめはめ波(SSR),sp_effect_a1_00265,ef_005_front,255,255,255,255,70,0
156500,5,孫悟空(少年期)_かめはめ波(SSR),sp_effect_a1_00265,ef_005_back,255,255,255,255,70,0
156501,5,孫悟空(少年期)_かめはめ波(SSR),sp_effect_a1_00265,ef_006,255,255,255,255,70,0
156516,5,セル(完全体)_UR_パーフェクトフラッシュ,sp_effect_a1_00267,ef_001,255,255,255,255,70,0
156517,5,セル(完全体)_UR_パーフェクトフラッシュ,sp_effect_a1_00267,ef_001_r,255,255,255,255,70,0
156518,5,セル(完全体)_UR_パーフェクトフラッシュ,sp_effect_a1_00267,ef_002_front,255,255,255,255,70,0
156519,5,セル(完全体)_UR_パーフェクトフラッシュ,sp_effect_a1_00267,ef_002_back,255,255,255,255,70,0
156520,5,セル(完全体)_UR_パーフェクトフラッシュ,sp_effect_a1_00267,ef_002_back_r,255,255,255,255,70,0
156521,5,セル(完全体)_UR_パーフェクトフラッシュ,sp_effect_a1_00267,ef_003_front,255,255,255,255,70,0
156522,5,セル(完全体)_UR_パーフェクトフラッシュ,sp_effect_a1_00267,ef_003_back,255,255,255,255,70,0
156523,5,セル(完全体)_UR_パーフェクトフラッシュ,sp_effect_a1_00267,ef_004,255,255,255,255,70,0
156524,5,アンニン_天尊乱舞,sp_effect_b2_00038,ef_001_front,255,255,255,255,70,0
156525,5,アンニン_天尊乱舞,sp_effect_b2_00038,ef_001_back,255,255,255,255,70,0
156526,5,アンニン_天尊乱舞,sp_effect_b2_00038,ef_002,255,255,255,255,70,0
156527,5,アンニン_天尊乱舞,sp_effect_b2_00038,ef_003,255,255,255,255,70,0
156528,5,アンニン_天尊乱舞,sp_effect_b2_00038,ef_004_front,255,255,255,255,70,0
156529,5,アンニン_天尊乱舞,sp_effect_b2_00038,ef_004_back,255,255,255,255,70,0
156530,5,アンニン_天尊乱舞,sp_effect_b2_00038,ef_001_front_r,255,255,255,255,70,0
156531,5,アンニン_天尊乱舞,sp_effect_b2_00038,ef_001_back_r,255,255,255,255,70,0
156532,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_001,255,255,255,255,70,0
156533,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_002,255,255,255,255,70,0
156534,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_003,255,255,255,255,70,0
156535,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_004,255,255,255,255,70,0
156536,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_005,255,255,255,255,70,0
156537,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_005e,255,255,255,255,70,0
156538,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_006,255,255,255,255,70,0
156539,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_007,255,255,255,255,70,0
156540,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_008,255,255,255,255,70,0
156541,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_008e,255,255,255,255,70,0
156542,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_009,255,255,255,255,70,0
156543,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_010,255,255,255,255,70,0
156544,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_011,255,255,255,255,70,0
156545,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_012,255,255,255,255,70,0
156546,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_013,255,255,255,255,70,0
156547,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_014,255,255,255,255,70,0
156548,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_015,255,255,255,255,70,0
156549,5,パイクーハン_バーニングシュート,sp_effect_a9_00069,ef_016,255,255,255,255,70,0
156550,5,パイクーハン_バーニングシュート,sp_effect_a9_00069,ef_017,255,255,255,255,70,0
156551,5,パイクーハン_バーニングシュート,sp_effect_a9_00069,ef_017e,255,255,255,255,70,0
156552,5,パイクーハン_バーニングシュート,sp_effect_a9_00069,ef_018,255,255,255,255,70,0
156553,5,パイクーハン_バーニングシュート,sp_effect_a9_00069,ef_019,255,255,255,255,70,0
156554,5,パイクーハン_バーニングシュート,sp_effect_a9_00069,ef_020,255,255,255,255,70,0
156555,5,パイクーハン_バーニングシュート,sp_effect_a9_00069,ef_020e,255,255,255,255,70,0
156556,5,パイクーハン_バーニングシュート,sp_effect_a9_00069,ef_021,255,255,255,255,70,0
156557,5,パイクーハン_バーニングシュート,sp_effect_a9_00069,ef_022,255,255,255,255,70,0
156558,5,パイクーハン_バーニングシュート_簡易版,sp_effect_a9_00069,ef_023,255,255,255,255,70,0
156559,5,パイクーハン_バーニングシュート_簡易版,sp_effect_a9_00069,ef_024,255,255,255,255,70,0
156560,5,パイクーハン_バーニングシュート_簡易版,sp_effect_a9_00069,ef_025,255,255,255,255,70,0
156561,5,パイクーハン_あの世一の達人(アクティブ),sp_effect_b4_00175,ef_001,255,255,255,255,70,0
156562,5,ジャネンバ_イリュージョンスマッシュ,sp_effect_b1_00137,ef_001,255,255,255,255,70,0
156563,5,ジャネンバ_イリュージョンスマッシュ,sp_effect_b1_00137,ef_002,255,255,255,255,70,0
156564,5,ジャネンバ_イリュージョンスマッシュ,sp_effect_b1_00137,ef_002_bg,255,255,255,255,70,0
156565,5,ジャネンバ_イリュージョンスマッシュ,sp_effect_b1_00137,ef_002_bg_r,255,255,255,255,70,0
156566,5,ジャネンバ_イリュージョンスマッシュ,sp_effect_b1_00137,ef_002_drawtext,255,255,255,255,70,0
156567,5,ジャネンバ_イリュージョンスマッシュ,sp_effect_b1_00137,ef_002_r_drawtext,255,255,255,255,70,0
156568,5,ジャネンバ_イリュージョンスマッシュ,sp_effect_b1_00137,ef_003,255,255,255,255,70,0
156569,5,ジャネンバ_イリュージョンスマッシュ,sp_effect_b1_00137,ef_003_effect,255,255,255,255,70,0
156570,5,ジャネンバ_イリュージョンスマッシュ,sp_effect_b1_00137,ef_003_effect_r,255,255,255,255,70,0
156571,5,ジャネンバ_イリュージョンスマッシュ,sp_effect_b1_00137,ef_004,255,255,255,255,70,0
156572,5,ジャネンバ_イリュージョンスマッシュ,sp_effect_b1_00137,ef_004_r,255,255,255,255,70,0
156573,5,ジャネンバ_イリュージョンスマッシュ,sp_effect_b1_00137,ef_004_drawtext,255,255,255,255,70,0
156574,5,ジャネンバ_イリュージョンスマッシュ,sp_effect_b1_00137,ef_004_drawtext_r,255,255,255,255,70,0
156575,5,ジャネンバ_イリュージョンスマッシュ,sp_effect_b1_00137,ef_005,255,255,255,255,70,0
156576,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_001,255,255,255,255,70,0
156577,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_002_front,255,255,255,255,70,0
156578,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_002_back,255,255,255,255,70,0
156579,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_003_front,255,255,255,255,70,0
156580,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_003_back,255,255,255,255,70,0
156581,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_003_front_r,255,255,255,255,70,0
156582,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_003_back_r,255,255,255,255,70,0
156583,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_004,255,255,255,255,70,0
156584,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_005,255,255,255,255,70,0
156585,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_006,255,255,255,255,70,0
156586,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_007,255,255,255,255,70,0
156587,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_008_front,255,255,255,255,70,0
156588,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_008_back,255,255,255,255,70,0
156589,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_009_front,255,255,255,255,70,0
156590,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_009_back,255,255,255,255,70,0
156591,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_010_front,255,255,255,255,70,0
156592,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_010_back,255,255,255,255,70,0
156593,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_011_front,255,255,255,255,70,0
156594,5,URベクウ_ラッキーパンチ,sp_effect_b1_00134,ef_011_back,255,255,255,255,70,0
156595,5,SSRベクウ_ラッキーパンチ,sp_effect_b1_00136,ef_001,255,255,255,255,70,0
156596,5,SSRベクウ_ラッキーパンチ,sp_effect_b1_00136,ef_002,255,255,255,255,70,0
156597,5,SSRベクウ_ラッキーパンチ,sp_effect_b1_00136,ef_003,255,255,255,255,70,0
156598,5,SSRベクウ_ラッキーパンチ,sp_effect_b1_00136,ef_004_front,255,255,255,255,70,0
156599,5,SSRベクウ_ラッキーパンチ,sp_effect_b1_00136,ef_004_back,255,255,255,255,70,0
156600,5,SSRベクウ_ラッキーパンチ,sp_effect_b1_00136,ef_005_front,255,255,255,255,70,0
156601,5,SSRベクウ_ラッキーパンチ,sp_effect_b1_00136,ef_005_back,255,255,255,255,70,0
156602,5,SSRベクウ_ラッキーパンチ,sp_effect_b1_00136,ef_006_front,255,255,255,255,70,0
156603,5,SSRベクウ_ラッキーパンチ,sp_effect_b1_00136,ef_006_back,255,255,255,255,70,0
156604,5,SSRベクウ_ラッキーパンチ,sp_effect_b1_00136,ef_007_front,255,255,255,255,70,0
156605,5,SSRベクウ_ラッキーパンチ,sp_effect_b1_00136,ef_007_back,255,255,255,255,70,0
156606,5,パイクーハン_あの世の達人と融合戦士（ユニット必殺）,sp_effect_a9_00069,ef_011e,255,255,255,255,70,0
156607,5,孫悟空（身勝手の極意）_復活演出,sp_effect_b1_00140,ef_001,255,255,255,255,30,0
156608,5,超サイヤ人ゴッドSSベジータ(進化)_復活演出,sp_effect_b1_00138,ef_001,255,255,255,255,70,0
156609,5,超サイヤ人ゴッドSSベジータ(進化)_復活演出(衣装変更),sp_effect_b1_00139,ef_001,255,255,255,255,70,0
156610,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルエクスプロージョン,sp_effect_a7_00042,ef_001,255,255,255,255,70,0
156611,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルエクスプロージョン,sp_effect_a7_00042,ef_002,255,255,255,255,70,0
156612,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルエクスプロージョン,sp_effect_a7_00042,ef_003,255,255,255,255,70,0
156613,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルエクスプロージョン,sp_effect_a7_00042,ef_004,255,255,255,255,70,0
156614,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルエクスプロージョン,sp_effect_a7_00042,ef_005,255,255,255,255,70,0
156615,5,超サイヤ人ゴッドSSベジータ(進化)_戦闘民族の誇り,sp_effect_b1_00135,ef_001,255,255,255,255,70,0
156616,5,超サイヤ人ゴッドSSベジータ(進化)_戦闘民族の誇り,sp_effect_b1_00135,ef_002,255,255,255,255,70,0
156617,5,超サイヤ人ゴッドSSベジータ(進化)_戦闘民族の誇り,sp_effect_b1_00135,ef_003,255,255,255,255,70,0
156618,5,超サイヤ人ゴッドSSベジータ(進化)_戦闘民族の誇り,sp_effect_b1_00135,ef_004,255,255,255,255,70,0
156619,5,超サイヤ人ゴッドSSベジータ(進化)（衣装差分）_戦闘民族の誇り,sp_effect_b1_00141,ef_001,255,255,255,255,70,0
156620,5,超サイヤ人ゴッドSSベジータ(進化)（衣装差分）_戦闘民族の誇り,sp_effect_b1_00141,ef_002,255,255,255,255,70,0
156621,5,超サイヤ人ゴッドSSベジータ(進化)（衣装差分）_戦闘民族の誇り,sp_effect_b1_00141,ef_003,255,255,255,255,70,0
156622,5,超サイヤ人ゴッドSSベジータ(進化)（衣装差分）_戦闘民族の誇り,sp_effect_b1_00141,ef_004,255,255,255,255,70,0
156623,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_001_ct,255,255,255,255,70,0
156624,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_001_ct_e,255,255,255,255,70,0
156625,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_002,255,255,255,255,70,0
156626,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_003,255,255,255,255,70,0
156627,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_004,255,255,255,255,70,0
156628,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_006_ct,255,255,255,255,70,0
156629,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_006_ct_e,255,255,255,255,70,0
156630,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_007,255,255,255,255,70,0
156631,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_008,255,255,255,255,70,0
156632,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_008_ct,255,255,255,255,70,0
156633,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_008_ct_e,255,255,255,255,70,0
156634,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_009,255,255,255,255,70,0
156635,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_010,255,255,255,255,70,0
156636,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_010_ct,255,255,255,255,70,0
156637,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00272,ef_010_ct_e,255,255,255,255,70,0
156638,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00273,ef_001,255,255,255,255,70,0
156639,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00273,ef_005,255,255,255,255,70,0
156640,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00273,ef_006,255,255,255,255,70,0
156641,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00273,ef_011,255,255,255,255,70,0
156642,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00274,ef_001,255,255,255,255,70,0
156643,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00274,ef_005,255,255,255,255,70,0
156644,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00274,ef_006,255,255,255,255,70,0
156645,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00274,ef_011,255,255,255,255,70,0
156646,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00275,ef_001,255,255,255,255,70,0
156647,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00275,ef_005,255,255,255,255,70,0
156648,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00275,ef_006,255,255,255,255,70,0
156649,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00275,ef_011,255,255,255,255,70,0
156650,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00276,ef_001,255,255,255,255,70,0
156651,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00276,ef_005,255,255,255,255,70,0
156652,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00276,ef_006,255,255,255,255,70,0
156653,5,超サイヤ人ゴッドSSベジータ(進化)_ファイナルフラッシュ,sp_effect_a1_00276,ef_011,255,255,255,255,70,0
156654,5,孫悟空（身勝手の極意）_超極限かめはめ波,sp_effect_a1_00264,ef_001,255,255,255,255,70,0
156655,5,孫悟空（身勝手の極意）_超極限かめはめ波,sp_effect_a1_00264,ef_002,255,255,255,255,70,0
156656,5,孫悟空（身勝手の極意）_超極限かめはめ波,sp_effect_a1_00264,ef_003,255,255,255,255,70,0
156657,5,孫悟空（身勝手の極意）_超極限かめはめ波,sp_effect_a1_00264,ef_004,255,255,255,255,70,0
156658,5,孫悟空（身勝手の極意）_超極限かめはめ波,sp_effect_a1_00264,ef_001r,255,255,255,255,70,0
156659,5,超サイヤ人ゴッドSSベジータ(進化)敵側_戦闘民族の誇り,sp_effect_b1_00142,ef_001r,255,255,255,255,70,0
156660,5,超サイヤ人ゴッドSSベジータ(進化)敵側_戦闘民族の誇り,sp_effect_b1_00142,ef_002r,255,255,255,255,70,0
156661,5,超サイヤ人ゴッドSSベジータ(進化)敵側_戦闘民族の誇り,sp_effect_b1_00142,ef_003r,255,255,255,255,70,0
156662,5,超サイヤ人ゴッドSSベジータ(進化)敵側_戦闘民族の誇り,sp_effect_b1_00142,ef_004r,255,255,255,255,70,0
156663,5,超サイヤ人ゴッドSSベジータ(進化)（衣装差分）敵側_戦闘民族の誇り,sp_effect_b1_00143,ef_001r,255,255,255,255,70,0
156664,5,超サイヤ人ゴッドSSベジータ(進化)（衣装差分）敵側_戦闘民族の誇り,sp_effect_b1_00143,ef_002r,255,255,255,255,70,0
156665,5,超サイヤ人ゴッドSSベジータ(進化)（衣装差分）敵側_戦闘民族の誇り,sp_effect_b1_00143,ef_003r,255,255,255,255,70,0
156666,5,超サイヤ人ゴッドSSベジータ(進化)（衣装差分）敵側_戦闘民族の誇り,sp_effect_b1_00143,ef_004r,255,255,255,255,70,0
156667,5,孫悟空（身勝手の極意）_怒りの一閃,sp_effect_b1_00131,ef_001,255,255,255,255,70,0
156668,5,孫悟空（身勝手の極意）_怒りの一閃,sp_effect_b1_00131,ef_002,255,255,255,255,70,0
156669,5,孫悟空（身勝手の極意）_怒りの一閃,sp_effect_b1_00131,ef_003,255,255,255,255,70,0
156670,5,孫悟空（身勝手の極意）_完全なる極意,sp_effect_b1_00144,ef_001,255,255,255,255,70,0
156671,5,孫悟空（身勝手の極意）_完全なる極意,sp_effect_b1_00144,ef_002_front,255,255,255,255,70,0
156672,5,孫悟空（身勝手の極意）_完全なる極意,sp_effect_b1_00144,ef_002_back,255,255,255,255,70,0
156673,5,孫悟空（身勝手の極意）_完全なる極意,sp_effect_b1_00144,ef_002_front_re,255,255,255,255,70,0
156674,5,孫悟空（身勝手の極意）_完全なる極意,sp_effect_b1_00144,ef_002_back_re,255,255,255,255,70,0
156675,5,孫悟空（身勝手の極意）_完全なる極意,sp_effect_b1_00144,ef_003_front,255,255,255,255,70,0
156676,5,孫悟空（身勝手の極意）_完全なる極意,sp_effect_b1_00144,ef_003_back,255,255,255,255,70,0
156677,5,亀仙人&天津飯_萬國驚天掌&気功砲,sp_effect_a1_00270,ef_001,255,255,255,255,70,0
156678,5,亀仙人&天津飯_萬國驚天掌&気功砲,sp_effect_a1_00270,ef_002,255,255,255,255,70,0
156679,5,亀仙人&天津飯_萬國驚天掌&気功砲,sp_effect_a1_00270,ef_003,255,255,255,255,70,0
156680,5,亀仙人&天津飯_萬國驚天掌&気功砲,sp_effect_a1_00270,ef_004,255,255,255,255,70,0
156681,5,亀仙人&天津飯_萬國驚天掌&気功砲,sp_effect_a1_00270,ef_005,255,255,255,255,70,0
156682,5,亀仙人&天津飯_萬國驚天掌&気功砲,sp_effect_a1_00270,ef_006,255,255,255,255,70,0
156683,5,亀仙人&天津飯_萬國驚天掌&気功砲,sp_effect_a1_00270,ef_007,255,255,255,255,70,0
156684,5,亀仙人&天津飯_萬國驚天掌&気功砲,sp_effect_a1_00270,ef_008,255,255,255,255,70,0
156685,5,亀仙人&天津飯_萬國驚天掌&気功砲,sp_effect_a1_00270,ef_009,255,255,255,255,70,0
156686,5,亀仙人_萬國驚天掌,sp_effect_a1_00271,ef_001,255,255,255,255,70,0
156687,5,亀仙人_萬國驚天掌,sp_effect_a1_00271,ef_002,255,255,255,255,70,0
156688,5,亀仙人_萬國驚天掌,sp_effect_a1_00271,ef_003,255,255,255,255,70,0
156689,5,亀仙人_萬國驚天掌,sp_effect_a1_00271,ef_004,255,255,255,255,70,0
156690,5,亀仙人_萬國驚天掌,sp_effect_a1_00271,ef_005,255,255,255,255,70,0
156691,5,破壊神イワン_破壊神の慈悲,sp_effect_a9_00070,ef_001,255,255,255,255,70,0
156692,5,破壊神イワン_破壊神の慈悲,sp_effect_a9_00070,ef_002,255,255,255,255,70,0
156693,5,破壊神イワン_破壊神の慈悲,sp_effect_a9_00070,ef_003,255,255,255,255,70,0
156694,5,破壊神イワン_破壊神の慈悲,sp_effect_a9_00070,ef_004_front,255,255,255,255,70,0
156695,5,破壊神イワン_破壊神の慈悲,sp_effect_a9_00070,ef_004_back,255,255,255,255,70,0
156696,5,破壊神キテラ_破壊神の悪知恵,sp_effect_a9_00071,ef_001,255,255,255,255,70,0
156697,5,破壊神キテラ_破壊神の悪知恵,sp_effect_a9_00071,ef_002,255,255,255,255,70,0
156698,5,破壊神キテラ_破壊神の悪知恵,sp_effect_a9_00071,ef_003_front,255,255,255,255,70,0
156699,5,破壊神キテラ_破壊神の悪知恵,sp_effect_a9_00071,ef_003_front_r,255,255,255,255,70,0
156700,5,破壊神キテラ_破壊神の悪知恵,sp_effect_a9_00071,ef_003_back,255,255,255,255,70,0
156701,5,破壊神キテラ_破壊神の悪知恵,sp_effect_a9_00071,ef_004_front,255,255,255,255,70,0
156702,5,破壊神キテラ_破壊神の悪知恵,sp_effect_a9_00071,ef_004_front_r,255,255,255,255,70,0
156703,5,破壊神キテラ_破壊神の悪知恵,sp_effect_a9_00071,ef_004_back,255,255,255,255,70,0
156704,5,破壊神キテラ_破壊神の悪知恵,sp_effect_a9_00071,ef_005_front,255,255,255,255,70,0
156705,5,破壊神キテラ_破壊神の悪知恵,sp_effect_a9_00071,ef_005_back,255,255,255,255,70,0
156706,5,破壊神ヘレス_破壊神の祝福,sp_effect_a9_00073,ef_001,255,255,255,255,70,0
156707,5,破壊神ヘレス_破壊神の祝福,sp_effect_a9_00073,ef_002,255,255,255,255,70,0
156708,5,破壊神ヘレス_破壊神の祝福,sp_effect_a9_00073,ef_003_front,255,255,255,255,70,0
156709,5,破壊神ヘレス_破壊神の祝福,sp_effect_a9_00073,ef_003_back,255,255,255,255,70,0
156710,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_001,255,255,255,255,70,0
156711,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_002,255,255,255,255,70,0
156712,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_002_r,255,255,255,255,70,0
156713,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_003,255,255,255,255,70,0
156714,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_004,255,255,255,255,70,0
156715,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_005_f,255,255,255,255,70,0
156716,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_005_f_r,255,255,255,255,70,0
156717,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_005_b,255,255,255,255,70,0
156718,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_006,255,255,255,255,70,0
156719,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_007,255,255,255,255,70,0
156720,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_008_f,255,255,255,255,70,0
156721,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_008_b,255,255,255,255,70,0
156722,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_009,255,255,255,255,70,0
156723,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_009_r,255,255,255,255,70,0
156724,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_010,255,255,255,255,70,0
156725,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_011_f,255,255,255,255,70,0
156726,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_011_f_r,255,255,255,255,70,0
156727,5,孫悟飯_ゴールデンフリーザ(天使)_レーザーネット爆裂ラッシュ,sp_effect_a3_00075,ef_011_b,255,255,255,255,70,0
156728,5,ダーコリ_札術,sp_effect_a1_00269,ef_001,255,255,255,255,70,0
156729,5,ダーコリ_札術,sp_effect_a1_00269,ef_001_r,255,255,255,255,70,0
156730,5,ダーコリ_札術,sp_effect_a1_00269,ef_002,255,255,255,255,70,0
