sugoroku_map_id,enemy_info
5020052,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9014921, ""enemy_skill_ids"": [508400], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9119951, ""enemy_skill_ids"": [508410, 508440], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9030931, ""enemy_skill_ids"": [508420, 508440, 508450], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}], ""display_type"": ""normal""}"
5020054,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9014921, ""enemy_skill_ids"": [508400], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9119951, ""enemy_skill_ids"": [508410, 508440], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9030931, ""enemy_skill_ids"": [508420, 508440, 508450], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 9030941, ""enemy_skill_ids"": [508430, 508440, 508450, 508460], ""enemy_round_skill_set_id"": null}], ""round_no"": 4}]}], ""display_type"": ""normal""}"
5030010,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1004570, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5030011,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1001950, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5030012,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1001951, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1004411, ""enemy_skill_ids"": [4], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}]}], ""display_type"": ""normal""}"
5030022,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1004571, ""enemy_skill_ids"": [3, 4], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1004411, ""enemy_skill_ids"": [3], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 1003311, ""enemy_skill_ids"": [3, 4], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1004571, ""enemy_skill_ids"": [3, 4], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1003551, ""enemy_skill_ids"": [3], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 1003311, ""enemy_skill_ids"": [3, 4], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1004571, ""enemy_skill_ids"": [3, 4], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1001951, ""enemy_skill_ids"": [3], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 1003311, ""enemy_skill_ids"": [3, 4], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}], ""display_type"": ""normal""}"
5030034,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9010171, ""enemy_skill_ids"": [2300, 2310, 2320], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1010591, ""enemy_skill_ids"": [2300, 2310, 2330], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 1003311, ""enemy_skill_ids"": [2300, 2310, 2340], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 9009641, ""enemy_skill_ids"": [2300, 2310, 2350], ""enemy_round_skill_set_id"": null}], ""round_no"": 4}]}], ""display_type"": ""normal""}"
5030042,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1005001, ""enemy_skill_ids"": [17900, 17930], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9023481, ""enemy_skill_ids"": [17900, 17930, 17940], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9110601, ""enemy_skill_ids"": [17910, 17930, 17940, 17950], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}], ""display_type"": ""normal""}"
5030044,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1005001, ""enemy_skill_ids"": [17900, 17930], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9023481, ""enemy_skill_ids"": [17900, 17930, 17940], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9110601, ""enemy_skill_ids"": [17910, 17930, 17940, 17950], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 9023491, ""enemy_skill_ids"": [17920, 17930, 17940, 17950, 17960], ""enemy_round_skill_set_id"": null}], ""round_no"": 4}]}], ""display_type"": ""normal""}"
5040010,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 2000670, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5040011,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1004200, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5040012,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1003181, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5040022,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1003201, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1003211, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}]}], ""display_type"": ""normal""}"
5040032,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9023451, ""enemy_skill_ids"": [17800, 17830], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9023461, ""enemy_skill_ids"": [17810, 17830, 17840], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9011881, ""enemy_skill_ids"": [17820, 17830, 17840, 17850], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}], ""display_type"": ""normal""}"
5040034,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9023451, ""enemy_skill_ids"": [17800, 17830], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9023461, ""enemy_skill_ids"": [17810, 17830, 17840], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9011881, ""enemy_skill_ids"": [17820, 17830, 17840, 17850], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 9023471, ""enemy_skill_ids"": [17820, 17830, 17840, 17850], ""enemy_round_skill_set_id"": null}], ""round_no"": 4}]}], ""display_type"": ""normal""}"
5040042,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9027611, ""enemy_skill_ids"": [32800], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9005031, ""enemy_skill_ids"": [32800, 32840], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9027621, ""enemy_skill_ids"": [32810, 32840, 32850], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}], ""display_type"": ""normal""}"
5040044,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9027611, ""enemy_skill_ids"": [32800], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9005031, ""enemy_skill_ids"": [32800, 32840], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9027621, ""enemy_skill_ids"": [32810, 32840, 32850], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 9027631, ""enemy_skill_ids"": [32820, 32830, 32840, 32850], ""enemy_round_skill_set_id"": null}], ""round_no"": 4}]}], ""display_type"": ""normal""}"
5050010,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9000160, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5050011,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1005070, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5050012,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1005071, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1005081, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1002411, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}]}], ""display_type"": ""normal""}"
5050022,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1005071, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1005081, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1005281, ""enemy_skill_ids"": [6], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}]}], ""display_type"": ""normal""}"
5050034,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1005071, ""enemy_skill_ids"": [2500], ""enemy_round_skill_set_id"": null}, {""card_id"": 1005081, ""enemy_skill_ids"": [2500], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1002411, ""enemy_skill_ids"": [2510], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 1010941, ""enemy_skill_ids"": [2520], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 1010851, ""enemy_skill_ids"": [2530, 2540, 2550, 2560], ""enemy_round_skill_set_id"": null}], ""round_no"": 4}]}], ""display_type"": ""normal""}"
5060010,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9002790, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5060011,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9002790, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5060012,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9002791, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5060022,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9002791, ""enemy_skill_ids"": [7, 8], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1005051, ""enemy_skill_ids"": [7, 8], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}]}], ""display_type"": ""normal""}"
5060034,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002791, ""enemy_skill_ids"": [2400, 2410, 2450], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1009391, ""enemy_skill_ids"": [2400, 2420, 2450, 2460], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 1005051, ""enemy_skill_ids"": [2400, 2430, 2450, 2460], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 1010871, ""enemy_skill_ids"": [2400, 2440, 2450, 2460], ""enemy_round_skill_set_id"": null}], ""round_no"": 4}]}], ""display_type"": ""normal""}"
5060042,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1021281, ""enemy_skill_ids"": [13200, 13230], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9021291, ""enemy_skill_ids"": [13200, 13230, 13240], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9009391, ""enemy_skill_ids"": [13210, 13230, 13240, 13250, 13260], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}], ""display_type"": ""normal""}"
5060044,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1021281, ""enemy_skill_ids"": [13200, 13230], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9021291, ""enemy_skill_ids"": [13200, 13230, 13240], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9009391, ""enemy_skill_ids"": [13210, 13230, 13240, 13250, 13260], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 9021301, ""enemy_skill_ids"": [13220, 13230, 13240, 13250, 13260], ""enemy_round_skill_set_id"": null}], ""round_no"": 4}]}], ""display_type"": ""normal""}"
5070010,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1005020, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1001210, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1001050, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5070011,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1001520, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5070012,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1001521, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1001601, ""enemy_skill_ids"": [9], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}]}], ""display_type"": ""normal""}"
5070022,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1001601, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1002151, ""enemy_skill_ids"": [10], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9000050, ""enemy_skill_ids"": [10], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}], ""display_type"": ""normal""}"
5070032,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1014431, ""enemy_skill_ids"": [16100], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9022731, ""enemy_skill_ids"": [16110, 16130, 16140], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9022741, ""enemy_skill_ids"": [16110, 16130, 16140, 16150], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}], ""display_type"": ""normal""}"
5070034,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1014431, ""enemy_skill_ids"": [16100], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9022731, ""enemy_skill_ids"": [16110, 16130, 16140], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9022741, ""enemy_skill_ids"": [16110, 16130, 16140, 16150], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 9022751, ""enemy_skill_ids"": [16120, 16130, 16140, 16150, 16160], ""enemy_round_skill_set_id"": null}], ""round_no"": 4}]}], ""display_type"": ""normal""}"
5080010,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 2000020, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5080011,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1000270, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5080012,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1003251, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1003261, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}]}], ""display_type"": ""normal""}"
5080022,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1003831, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1002021, ""enemy_skill_ids"": [12], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 1006701, ""enemy_skill_ids"": [11, 12, 13], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}], ""display_type"": ""normal""}"
5080034,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1009961, ""enemy_skill_ids"": [3100], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1010181, ""enemy_skill_ids"": [3100], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 1008591, ""enemy_skill_ids"": [3110, 3120, 3130], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 9011801, ""enemy_skill_ids"": [3110, 3120, 3140], ""enemy_round_skill_set_id"": null}], ""round_no"": 4}]}], ""display_type"": ""normal""}"
5080042,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9020081, ""enemy_skill_ids"": [11100, 11130], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9020091, ""enemy_skill_ids"": [11100, 11130, 11140], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9019881, ""enemy_skill_ids"": [11110, 11130, 11140, 11150], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}], ""display_type"": ""normal""}"
5080044,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9020081, ""enemy_skill_ids"": [11100, 11130], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9020091, ""enemy_skill_ids"": [11100, 11130, 11140], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9019881, ""enemy_skill_ids"": [11110, 11130, 11140, 11150], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 9020101, ""enemy_skill_ids"": [11120, 11130, 11140, 11150, 11160], ""enemy_round_skill_set_id"": null}], ""round_no"": 4}]}], ""display_type"": ""normal""}"
5090010,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1007310, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5090020,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1007330, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5100010,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1003870, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5100011,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1000840, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5100012,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002461, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1001791, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}]}], ""display_type"": ""normal""}"
5100022,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1003241, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1005731, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}]}], ""display_type"": ""normal""}"
5110010,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002660, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5110011,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1005290, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5110012,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002661, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002671, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1003361, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}]}], ""display_type"": ""normal""}"
5110022,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1005631, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": ""* The character(s) in this phase will change \ndepending on certain conditions."", ""enemies"": [{""card_id"": 9000221, ""enemy_skill_ids"": [100, 120], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9000231, ""enemy_skill_ids"": [100, 120], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 9000211, ""enemy_skill_ids"": [110, 120], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}]}], ""display_type"": ""trigger""}"
5110032,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9012671, ""enemy_skill_ids"": [9700, 9770], ""enemy_round_skill_set_id"": null}, {""card_id"": 1019351, ""enemy_skill_ids"": [9700, 9750, 9760], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9012681, ""enemy_skill_ids"": [9710, 9770, 9780], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": ""* The character(s) in this phase will change \ndepending on certain conditions."", ""enemies"": [{""card_id"": 1013761, ""enemy_skill_ids"": [9720, 9770, 9780, 9790], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 9019341, ""enemy_skill_ids"": [9730, 9770, 9780, 9790, 9800], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 1013751, ""enemy_skill_ids"": [9740, 9770, 9780], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}], ""display_type"": ""trigger""}"
5110034,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9012671, ""enemy_skill_ids"": [9700, 9770], ""enemy_round_skill_set_id"": null}, {""card_id"": 1019351, ""enemy_skill_ids"": [9700, 9750, 9760], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 9012681, ""enemy_skill_ids"": [9710, 9770, 9780], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": ""* The character(s) in this phase will change \ndepending on certain conditions."", ""enemies"": [{""card_id"": 1013761, ""enemy_skill_ids"": [9720, 9770, 9780, 9790], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 9019341, ""enemy_skill_ids"": [9730, 9770, 9780, 9790, 9800], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}, {""comment"": null, ""enemies"": [{""card_id"": 1013751, ""enemy_skill_ids"": [9740, 9770, 9780], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}], ""display_type"": ""trigger""}"
5120010,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9007830, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5120011,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002460, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
5120012,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9007831, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002461, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1002391, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}]}], ""display_type"": ""normal""}"
5120023,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9007831, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002461, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}, {""comment"": null, ""enemies"": [{""card_id"": 1005261, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 2}, {""comment"": null, ""enemies"": [{""card_id"": 1006791, ""enemy_skill_ids"": [200], ""enemy_round_skill_set_id"": null}], ""round_no"": 3}]}], ""display_type"": ""normal""}"
