id,area_id,name,prev_quest_id,any_clear_bonus_stones,all_clear_bonus_stones,visit_count_max,interval_reset_visited_days,can_ignore_difficulty_order,limitation_announcement_id,boostable,start_at,enable_sugoroku_auto,enable_battle_auto,enemy_info_display_type
414003,414,Evil-Slashing Blade,414002.0,1.0,,,,1,,1,2022-05-09 08:00:00,1,1,0
414004,414,Extreme Stage,414003.0,1.0,,,,1,,0,2022-05-09 08:00:00,1,1,0
415001,415,Great Power Unleashed,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,0
415002,415,Terrestrial Flash,415001.0,1.0,,,,1,,1,2016-10-04 06:30:00,1,1,0
415003,415,Treasured Battle Device,415002.0,1.0,,,,1,,1,2022-06-10 06:30:00,1,1,0
415004,415,Extreme Stage,415003.0,1.0,,,,1,,0,2022-06-10 06:30:00,1,1,0
416001,416,Divine Wisdom,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,0
416002,416,Strategic Combat,416001.0,1.0,,,,1,,1,2017-03-21 06:30:00,1,1,0
416003,416,Full-Throttle Focused Attack,416002.0,1.0,,,,1,,1,2024-01-03 06:30:00,1,1,0
416004,416,Extreme Stage,416003.0,1.0,,,,1,,0,2024-01-03 06:30:00,1,1,0
417001,417,Beyond Limits,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,0
417002,417,Martial Artist's Honor,417001.0,1.0,,,,1,,1,2017-05-15 06:30:00,1,1,0
417003,417,Well-Aimed Strike,417002.0,1.0,,,,1,,1,2023-02-16 06:30:00,1,1,0
417004,417,Extreme Stage,417003.0,1.0,,,,1,,0,2023-02-16 06:30:00,1,1,0
418001,418,Success? Fail? A Fusion of Super Forces,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,0
418002,418,Chunky Body,418001.0,1.0,,,,1,,1,2016-12-01 06:30:00,1,1,0
418003,418,Over Exhaustion,418002.0,1.0,,,,1,,1,2016-12-01 06:30:00,1,1,0
418004,418,Hard Work Done by a Chunky Body,418003.0,1.0,,,,1,,1,2023-04-19 06:30:00,1,1,0
418005,418,Efforts Made with an Exhausted Body,418004.0,1.0,,,,1,,1,2023-04-19 06:30:00,1,1,0
418006,418,Extreme Stage,418005.0,1.0,,,,1,,0,2023-04-19 06:30:00,1,1,2
419001,419,Guardian of the Sanctuary,,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,0
420001,420,Roots of an Evil Line,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,0
420002,420,Brutal Invasion,420001.0,1.0,,,,1,,1,2016-11-22 06:30:00,1,1,0
420003,420,Attack of the Space Pirate,420002.0,1.0,,,,1,,1,2024-06-07 06:30:00,1,1,0
420004,420,Extreme Stage,420003.0,1.0,,,,1,,0,2024-06-07 06:30:00,1,1,0
421001,421,Glimpses of Ability,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,0
421002,421,Born for Battle,421001.0,1.0,,,,1,,1,2017-08-14 06:30:00,1,1,0
421003,421,Formidable Reputation,421002.0,1.0,,,,1,,1,2022-10-04 06:30:00,1,1,0
421004,421,Extreme Stage,421003.0,1.0,,,,1,,0,2022-10-04 06:30:00,1,1,0
422001,422,Reinstating History,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,0
422002,422,Time Crossing Warrior,422001.0,1.0,,,,1,,1,2017-02-13 06:30:00,1,1,0
422003,422,Pioneer of a New History,422002.0,1.0,,,,1,,1,2023-11-22 08:00:00,1,1,0
422004,422,Extreme Stage,422003.0,1.0,,,,1,,0,2023-11-22 08:00:00,1,1,2
501001,501,Prologue to Ruin,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,0
501002,501,Awakening Beyond,501001.0,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,0
501003,501,The Demon Returns,501002.0,1.0,,,,1,,1,2016-11-02 01:30:00,1,1,0
501004,501,Fearsome Berserker,501003.0,1.0,,,,1,,1,2021-03-18 06:18:00,1,1,0
501005,501,Super Warrior Awakened from Slumber,501004.0,1.0,,,,1,,1,2024-09-14 02:00:00,1,1,0
502001,502,The Cell Games,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,0
502002,502,The Extreme Terror,502001.0,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,0
502003,502,Waking Nightmare,502002.0,1.0,,,,1,,1,2017-06-07 06:30:00,1,1,0
502004,502,Tournament of Destiny,502003.0,1.0,,,,1,,1,2019-08-29 20:35:00,1,1,0
502005,502,Challenge from Cell,502004.0,1.0,,,,1,,1,2025-04-01 00:00:00,1,1,0
503001,503,Strange Battle,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,0
503002,503,Never-Ending Nightmare,503001.0,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,0
503003,503,Regression to Evil,503002.0,1.0,,,,1,,1,2017-09-25 06:30:00,1,1,0
503004,503,Where Instinct Leads,503003.0,1.0,,,,1,,1,2022-04-01 06:30:00,1,1,0
504001,504,Limit-Breaking Saiyan,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,0
504002,504,Ultimate Finishing Move,504001.0,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,0
504003,504,Battle Beyond Limits,504002.0,1.0,,,,1,,1,2022-04-01 06:30:00,1,1,0
504004,504,Decisive Punch Explodes!,504003.0,1.0,,,,1,,1,2024-04-01 06:30:00,1,1,0
505001,505,An Incredible Failure,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,0
505002,505,Peerless Warrior's Victory,505001.0,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,0
505003,505,Fusion Reborn!,505002.0,1.0,,,,1,,1,2017-11-23 20:00:00,1,1,0
506001,506,Innocent Monstrosity,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,0
506002,506,Demon of War,506001.0,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,0
506003,506,Overwhelming Force of Evil!,506002.0,1.0,,,,1,,1,2017-11-23 20:00:00,1,1,0
506004,506,Terrifying Wickedness!,506003.0,1.0,,,,1,,1,2021-04-02 06:30:00,1,1,0
507001,507,Fear Beyond Death,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,0
507002,507,Full-Power Final Battle,507001.0,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,0
507003,507,Frieza's Desperate Full Power,507002.0,1.0,,,,1,,1,2021-08-28 06:30:00,1,1,0
508001,508,Unawakened Ability,,1.0,,,,1,,1,2016-08-12 06:30:00,1,1,0
508002,508,The Extreme Force,508001.0,1.0,,,,1,,1,2016-08-12 06:30:00,1,1,0
508003,508,The Ultimate Form,508002.0,1.0,,,,1,,1,2017-12-28 02:00:00,1,1,0
508004,508,The Ultimate Warrior Goes Forth!,508003.0,1.0,,,,1,,1,2020-10-05 06:30:00,1,1,0
509001,509,Yamcha is Beaten!,,1.0,,,,1,,1,2017-03-07 06:30:00,1,1,0
509002,509,Yamcha's Premonition,,1.0,,,,1,,1,2017-03-07 06:30:00,1,1,0
510001,510,Saiyan's Pride,,1.0,,,,1,,1,2016-09-20 06:30:00,1,1,0
510002,510,The Most Powerful Blow,510001.0,1.0,,,,1,,1,2016-09-20 06:30:00,1,1,0
511001,511,God of Destruction's Whim,,1.0,,,,1,,1,2016-10-17 06:30:00,1,1,0
511002,511,God of Destruction's Wrath,511001.0,1.0,,,,1,,1,2016-10-17 06:30:00,1,1,2
511003,511,God of Destruction's Visit,511002.0,1.0,,,,1,,1,2020-06-08 06:30:00,1,1,2
512001,512,Miraculous Fusion,,1.0,,,,1,,1,2016-11-02 01:30:00,1,1,0
512002,512,Meet Vegito,512001.0,1.0,,,,1,,1,2016-11-02 01:30:00,1,1,0
512003,512,Ultimate Splendor,512002.0,1.0,,,,1,,1,2018-02-12 06:30:00,1,1,0
513001,513,Fusion of Hope!,,1.0,,,,1,,1,2016-11-24 06:30:00,1,1,0
513002,513,Super Gotenks!,513001.0,1.0,,,,1,,1,2016-11-24 06:30:00,1,1,2
513003,513,One Powerful Super Fusion!,513002.0,1.0,,,,1,,1,2017-12-11 08:00:00,1,1,2
513004,513,Super Gotenks Goes Full Throttle!,513003.0,1.0,,,,1,,1,2020-11-06 06:30:00,1,1,2
514001,514,Ceaseless Combat,,1.0,,,,1,,1,2016-12-21 06:30:00,1,1,0
514002,514,The Most Extreme Battle in the Multiverse!,514001.0,1.0,,,,1,,1,2019-12-09 06:30:00,1,1,0
514003,514,Limit-Breaking Kaioken,514002.0,1.0,,,,1,,1,2025-04-28 04:00:00,1,1,0
515001,515,Majin's Transformation,,1.0,,,,1,,1,2017-01-01 06:30:00,1,1,0
515002,515,Horrendous Majin's Onslaught,515001.0,1.0,,,,1,,1,2017-01-01 06:30:00,1,1,0
515003,515,The Strongest Majin is Born!,515002.0,1.0,,,,1,,1,2019-01-16 06:30:00,1,1,0
515004,515,Nightmarish Majin Fusion!,515005.0,1.0,,,,1,,1,2020-11-06 06:30:00,1,1,0
515005,515,Threat From the Abnormal Majin!,515003.0,1.0,,,,1,,1,2020-08-29 06:27:00,1,1,0
515006,515,Unpredictable Majin!,515004.0,1.0,,,,1,,1,2024-11-29 05:00:00,1,1,0
516001,516,Emperor's Obsession,,1.0,,,,1,,1,2017-01-25 06:30:00,1,1,0
517001,517,The Unprecedented Foe,,1.0,,,,1,,1,2017-02-15 06:30:00,1,1,0
517002,517,The Strongest Shadow Dragon,517001.0,1.0,,,,1,,1,2017-02-15 06:30:00,1,1,0
517003,517,Countdown to the Crash,517002.0,1.0,,,,1,,1,2017-08-03 18:10:00,1,1,0
518001,518,A Mysterious Dark Foe,,1.0,,,,1,,1,2017-03-20 06:30:00,1,1,0
518002,518,Dark Nightmare,518001.0,1.0,,,,1,,1,2017-03-20 06:30:00,1,1,0
518003,518,Black Harbinger of Destruction,518002.0,1.0,,,,1,,1,2019-04-25 06:30:00,1,1,0
519001,519,Fusion in Blue,,1.0,,,,1,,1,2017-04-14 19:00:00,1,1,0
519002,519,Sublime Blue!,519001.0,1.0,,,,1,,1,2018-04-20 05:10:00,1,1,0
519003,519,Ultimate Battle!,519002.0,1.0,,,,1,,1,2020-07-09 06:00:00,1,1,0
519004,519,Life-And-Death Showdown!,519003.0,1.0,,,,1,,1,2023-08-27 06:45:00,1,1,0
520001,520,Rose-Tinted Plot,,1.0,,,,1,,1,2017-04-14 19:00:00,1,1,0
520002,520,Searing Rose-Colored Fury,520001.0,1.0,,,,1,,1,2018-04-20 05:10:00,1,1,0
520003,520,Truth and Divine Truth,520002.0,1.0,,,,1,,1,2024-02-21 06:30:00,1,1,0
521001,521,Bespectacled Super Girl,,1.0,,,,1,,1,2017-05-11 06:30:00,1,1,0
522001,522,A New Hope,,1.0,,,,1,,1,2017-05-25 06:30:00,1,1,0
522002,522,Miraculous World-Protecting Power!,522001.0,1.0,,,,1,,1,2019-11-12 06:30:00,1,1,0
523001,523,The Ultimate Power of a God,,1.0,,,,1,,1,2017-05-25 06:30:00,1,1,0
523002,523,Last Judgment...Or Last Hope,523001.0,1.0,,,,1,,1,2017-05-25 06:30:00,1,1,0
523003,523,Human Sin and Divine Failure,523002.0,1.0,,,,1,,1,2019-11-12 06:30:00,1,1,0
523004,523,A God Filled with Anger and Hate,523003.0,1.0,,,,1,,1,2023-08-27 06:45:00,1,1,0
524001,524,The Epic Battle Begins!!,,1.0,,,,1,,1,2017-05-08 06:30:00,1,1,0
524002,524,Battle for Honor and Pride,524001.0,1.0,,,,1,,1,2018-10-26 06:30:00,1,1,0
524003,524,Radiance Beyond Blue,524002.0,1.0,,,,1,,1,2021-07-09 03:00:00,1,1,0
525001,525,The Scarlet Hero! Super Saiyan 4!,,1.0,,,,1,,1,2017-07-07 19:00:00,1,1,0
525002,525,The Supreme Super Saiyan 4!,525001.0,1.0,,,,1,,1,2019-07-09 06:00:00,1,1,0
526001,526,The Crimson Flash! Super Saiyan 4!,,1.0,,,,1,,1,2017-07-07 19:00:00,1,1,0
526002,526,The Unrivaled Super Saiyan 4!,526001.0,1.0,,,,1,,1,2019-07-09 06:00:00,1,1,0
527001,527,Battle of the Strongest,,1.0,,,,1,,1,2017-08-29 06:30:00,1,1,0
527002,527,Extreme Ultimate Transformation,527001.0,1.0,,,,1,,1,2020-03-02 06:30:00,1,1,0
527003,527,Most Malevolent Final Form!,527002.0,1.0,,,,1,,1,2022-08-28 05:17:00,1,1,0
528001,528,Mighty Warrior: 24-Hour Revival,,1.0,,,,1,,1,2017-10-12 06:30:00,1,1,0
528002,528,Results of Trainings in the Otherworld,528001.0,1.0,,,,1,,1,2020-05-08 06:30:00,1,1,0
528003,528,Limited Time and Power,528002.0,1.0,,,,1,,1,2024-04-26 04:00:00,1,1,0
529001,529,The Saiyan Veiled with Mysteries,,1.0,,,,1,,1,2017-10-12 06:30:00,1,1,0
530001,530,Hell's Ultimate Weapon,,1.0,,,,1,,1,2017-09-15 06:30:00,1,1,2
530002,530,Full-Force Attack from Hell,530001.0,1.0,,,,1,,1,2023-05-31 06:30:00,1,1,0
531001,531,All-Time Nastiest Evolution,,1.0,,,,1,,1,2018-01-31 06:30:00,1,1,0
532001,532,The Ultimate Super Gogeta,,1.0,,,,1,,1,2017-08-03 18:10:00,1,1,0
532002,532,Unrivaled Super Saiyan 4!,532001.0,1.0,,,,1,,1,2021-02-01 06:00:00,1,1,0
532003,532,Clash of Ultimate Power!,532002.0,1.0,,,,1,,1,2022-07-08 05:00:00,1,1,0
533001,533,Evil Emperor: 24-Hour Revival,,1.0,,,,1,,1,2018-03-15 06:30:00,1,1,0
533002,533,The True Golden Frieza,533001.0,1.0,,,,1,,1,2018-03-15 06:30:00,1,1,0
533003,533,The Essence of Evil,533002.0,1.0,,,,1,,1,2021-01-04 06:30:00,1,1,0
534001,534,The Unknown Battle,,1.0,,,,1,,1,2018-06-04 06:30:00,1,1,0
535001,535,Mysterious Hero,,1.0,,,,1,,1,2018-05-25 06:30:00,1,1,0
535002,535,Phantom Majin Resurrected!,535001.0,1.0,,,,1,,1,2018-05-25 06:30:00,1,1,2
535003,535,Evil Phantom Majin,535002.0,1.0,,,,1,,1,2024-04-01 06:30:00,1,1,0
536001,536,The Ultimate Pair of the Otherworld!,,1.0,,,,1,,1,2018-07-09 05:30:00,1,1,0
536002,536,Otherworld-Rocking Fusion!,536001.0,1.0,,,,1,,1,2021-11-04 06:30:00,1,1,0
536003,536,Ultimate Battle in the Otherworld!,536002.0,1.0,,,,1,,1,2025-02-15 06:00:00,1,1,0
537001,537,The Ultimate Pair of the Present World!,,1.0,,,,1,,1,2018-07-09 05:30:00,1,1,0
537002,537,Fusion! Vegeta's Pride & Goku's Rage,537001.0,1.0,,,,1,,1,2020-08-29 06:27:00,1,1,0
537003,537,Ultimate Battle in the Present World!,537002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1,0
538001,538,Kaboom! Ultra Instinct,,1.0,,,,1,,1,2018-05-16 05:22:00,1,1,0
538002,538,Divine Silver Radiance,538001.0,1.0,,,,1,,1,2021-07-09 03:00:00,1,1,0
538003,538,Instinct Awakened by Breaking the Limits,538002.0,1.0,,,,1,,1,2024-08-05 06:30:00,1,1,0
539001,539,Arrival of the Universe-Crusher,,1.0,,,,1,,1,2018-08-13 06:30:00,1,1,0
539002,539,Evil Squad Aiming for Earth!,539001.0,1.0,,,,1,,1,2023-10-05 06:30:00,1,1,0
540001,540,Jiren the Grey,,1.0,,,,1,,1,2018-10-26 06:30:00,1,1,0
540002,540,Confronting the Strongest of All Universes,540001.0,1.0,,,,1,,1,2018-10-26 06:30:00,1,1,0
541001,541,A Heart Filled With Hope,,1.0,,,,1,,1,2018-12-12 06:30:00,1,1,0
541002,541,Deadly Battle in the Future!,541001.0,1.0,,,,1,,1,2020-02-03 06:30:00,1,1,0
542001,542,Transcend Super Saiyan 4!,,1.0,,,,1,,1,2018-11-21 05:00:00,1,1,0
542002,542,Evolving Super Saiyan Power!,542001.0,1.0,,,,1,,1,2023-11-03 06:30:00,1,1,0
543001,543,Superb Ranger,,1.0,,,,1,,1,2018-10-04 06:30:00,1,1,0
544001,544,Ever-Evolving Power,,1.0,,,,1,,1,2018-08-31 19:35:00,1,1,0
545001,545,Ever-Evolving Evil,,1.0,,,,1,,1,2018-08-31 19:35:00,1,1,0
546001,546,Infinite Mechanical Power,,1.0,,,,1,,1,2019-04-03 06:30:00,1,1,0
547001,547,The Deadliest Assassin,,1.0,,,,1,,1,2018-12-24 06:30:00,1,1,0
547002,547,Improving through Battle,547001.0,1.0,,,,1,,1,2025-04-28 04:00:00,1,1,0
548001,548,The Greatest Saiyan Adversary,,1.0,,,,1,,1,2019-02-13 05:30:00,1,1,0
548002,548,Battle of Super Awakening!,548001.0,1.0,,,,1,,1,2024-07-09 05:00:00,1,1,0
549001,549,The Omnipotent Saiyan Warrior,,1.0,,,,1,,1,2019-02-13 05:30:00,1,1,0
549002,549,Transdimensional Battle!,549001.0,1.0,,,,1,,1,2020-07-09 06:00:00,1,1,0
550001,550,Full-Power Showdown!,,1.0,,,,1,,1,2019-06-06 06:30:00,1,1,0
551001,551,Ever-Evolving Prince,,1.0,,,,1,,1,2018-03-18 06:30:00,1,1,0
552001,552,Go! Warriors of the New Generation!,,1.0,,,,1,,1,2019-05-08 06:30:00,1,1,0
553001,553,This Is It! Super Saiyan!,,1.0,,,,1,,1,2019-10-03 06:30:00,1,1,2
553002,553,Enraged! The Legendary Warrior!,553001.0,1.0,,,,1,,1,2021-08-28 06:30:00,1,1,0
554001,554,Birth of the Super Namekian!,,1.0,,,,1,,1,2020-01-06 06:30:00,1,1,0
555001,555,"Let's Go, Gohan!",,1.0,,,,1,,1,2019-08-29 20:35:00,1,1,0
556001,556,The Devil's Circuit,,1.0,,,,1,,1,2020-04-02 06:30:00,1,1,0
557001,557,Melee! Resurrection of the Ruinous Prince,,1.0,,,,1,,1,2020-05-08 06:30:00,1,1,0
557002,557,Vegeta's Final Clash,557001.0,1.0,,,,1,,1,2022-03-18 06:18:00,1,1,0
558001,558,Transforming into a Golden Saiyan!,,1.0,,,,1,,1,2020-03-18 06:18:00,1,1,0
559001,559,Birth of a New Super Warrior!,,1.0,,,,1,,1,2020-08-11 00:00:00,1,1,0
559002,559,Fused Fighter of Friendship!,559001.0,1.0,,,,1,,1,2021-12-03 06:30:00,1,1,0
560001,560,Saiyans Aiming for the Top,,1.0,,,,1,,1,2020-12-04 06:30:00,1,1,0
561001,561,The Strongest Savior!,,1.0,,,,1,,1,2020-11-19 08:00:00,1,1,0
562001,562,Cataclysmic Galactic Warrior,,1.0,,,,1,,1,2021-03-01 06:30:00,1,1,0
563001,563,Battle to Defend the Otherworld!,,1.0,,,,1,,1,2021-04-02 06:30:00,1,1,0
564001,564,Enter the Hell-Raising Pair!,,1.0,,,,1,,1,2021-06-01 06:30:00,1,1,0
565001,565,Grand Entrance! The Adorable Martial Artist,,1.0,,,,1,,1,2021-08-10 00:00:00,1,1,0
566001,566,All-Out Saiyan Power!,,1.0,,,,1,,1,2021-04-28 00:00:00,1,1,0
567001,567,Unrelenting Saiyan Power!,,1.0,,,,1,,1,2021-04-28 00:00:00,1,1,0
568001,568,The Young Warrior's Challenge!,,1.0,,,,1,,1,2021-10-06 00:00:00,1,1,0
569001,569,Revitalized Vegeta Goes Forth!,,1.0,,,,1,,1,2022-01-03 06:30:00,1,1,0
570001,570,The Boy from the Future,,1.0,,,,1,,1,2022-03-01 06:30:00,1,1,0
571001,571,Warrior with Divine Power,,1.0,,,,1,,1,2021-11-25 08:00:00,1,1,0
572001,572,Hell on Earth,,1.0,,,,1,,1,2022-02-01 06:30:00,1,1,0
573001,573,Clash of Infinite Power!,,1.0,,,,1,,1,2022-07-08 05:00:00,1,1,0
574001,574,Arrival of the Elites! Ginyu Force,,1.0,,,,1,,1,2022-05-31 06:30:00,1,1,0
575001,575,Clash with Raditz,,1.0,,,,1,,1,2022-08-09 06:30:00,1,1,0
576001,576,The Strongest Genes,,1.0,,,,1,,1,2022-04-27 11:00:00,1,1,0
577001,577,Cells of the Strongest Warriors,,1.0,,,,1,,1,2022-04-27 11:00:00,1,1,2
578001,578,God-Transcending Battle,,1.0,,,,1,,1,2022-11-04 06:30:00,1,1,0
579001,579,Rage of the Proud Father-Son Duo,,1.0,,,,1,,1,2022-11-28 06:30:00,1,1,0
580001,580,Curious Tomboy,,1.0,,,,1,,1,2022-10-04 06:30:00,1,1,0
581001,581,Battle of Limits! Goku and Vegeta,,1.0,,,,1,,1,2022-09-15 04:00:00,1,1,0
582001,582,Innocent Young Fighter,,1.0,,,,1,,1,2023-02-01 06:30:00,1,1,0
582002,582,Heart-Pounding Grand Adventure!,582001.0,1.0,,,,1,,1,2025-03-18 06:18:00,1,1,0
583001,583,All-New Android Model 1,,1.0,,,,1,,1,2022-10-28 06:30:00,1,1,0
584001,584,All-New Android Model 2,,1.0,,,,1,,1,2022-10-28 06:30:00,1,1,0
585001,585,Resisting a Doomed Future,,1.0,,,,1,,1,2023-03-01 06:30:00,1,1,0
586001,586,Saiyan Power Beyond Limits!,,1.0,,,,1,,1,2022-11-22 06:00:00,1,1,0
587001,587,Yamcha's Decisive Fight!,,1.0,,,,1,,1,2023-04-03 06:30:00,1,1,0
588001,588,Awaken as a Super Hero!,,1.0,,,,1,,1,2022-12-28 02:00:00,1,1,0
588002,588,Beast Unleashed,588001.0,1.0,,,,1,,1,2024-07-26 05:00:00,1,1,0
589001,589,The Realm Piccolo Reached as a Warrior,,1.0,,,,1,,1,2022-12-28 02:00:00,1,1,0
590001,590,Spirit Bomb of Hope,,1.0,,,,1,,1,2023-07-07 05:00:00,1,1,0
591001,591,Spirit Bomb Miracle,,1.0,,,,1,,1,2023-07-07 05:00:00,1,1,0
592001,592,Saiyan God,,1.0,,,,1,,1,2023-03-18 06:18:00,1,1,0
593001,593,Determined to Get Stronger,,1.0,,,,1,,1,2023-08-11 06:30:00,1,1,0
594001,594,Battle for Primacy,,1.0,,,,1,,1,2023-04-28 02:00:00,1,1,0
595001,595,Battle for Dominance,,1.0,,,,1,,1,2023-04-28 02:00:00,1,1,0
596001,596,Trunks Strikes!,,1.0,,,,1,,1,2024-01-03 06:30:00,1,1,0
597001,597,Sibling Fighters from Universe 7,,1.0,,,,1,,1,2024-02-01 06:30:00,1,1,0
598001,598,Hostile Battlefield,,1.0,,,,1,,1,2024-03-01 06:30:00,1,1,0
599001,599,Limit-Breaking Fused Fighter!,,1.0,,,,1,,1,2023-11-22 06:00:00,1,1,0
601001,601,Challenging the Legend,,1.0,,,,1,,1,2016-11-18 06:30:00,1,1,0
601002,601,The Real Battle,601001.0,1.0,,,,1,,1,2016-11-18 06:30:00,1,1,0
601003,601,[VS. Super TEQ] Transcended Warrior,601002.0,1.0,,,,1,,1,2016-11-18 06:30:00,1,1,0
601004,601,[VS. Super PHY] Transcended Warrior,601003.0,1.0,,,,1,,1,2017-08-12 15:00:00,1,1,0
602001,602,Defying the Emperor,,1.0,,,,1,,1,2017-06-05 06:30:00,1,1,0
602002,602,True Fear,602001.0,1.0,,,,1,,1,2017-06-05 06:30:00,1,1,0
602003,602,[VS. Extreme STR] Summit of the Universe,602002.0,1.0,,,,1,,1,2017-06-05 06:30:00,1,1,0
602004,602,[VS. Extreme AGL] Summit of the Universe,602003.0,1.0,,,,1,,1,2018-03-02 06:30:00,1,1,0
603001,603,"""Hope"" Returns",,1.0,,,,1,,1,2018-12-12 06:30:00,1,1,0
603002,603,A Gift from Time Traveling,603001.0,1.0,,,,1,,1,2018-12-12 06:30:00,1,1,0
603003,603,Protector of Future Peace,603002.0,1.0,,,,1,,1,2018-12-12 06:30:00,1,1,0
604001,604,Prince's Pride,,1.0,,,,1,,1,2019-03-05 06:30:00,1,1,0
604002,604,Vegeta's Confidence,604001.0,1.0,,,,1,,1,2019-03-05 06:30:00,1,1,0
604003,604,Super Saiyan Awakens,604002.0,1.0,,,,1,,1,2019-03-05 06:30:00,1,1,0
605001,605,Mysterious Monster,,1.0,,,,1,,1,2020-01-01 06:30:00,1,1,0
605002,605,A Monster with Goku's Ki,605001.0,1.0,,,,1,,1,2020-01-01 06:30:00,1,1,0
605003,605,Life Form of Hate and Ruin,605002.0,1.0,,,,1,,1,2020-01-01 06:30:00,1,1,0
606001,606,Spirited Earth Defense,,1.0,,,,1,,1,2020-06-08 06:30:00,1,1,0
606002,606,Fruits of Training,606001.0,1.0,,,,1,,1,2020-06-08 06:30:00,1,1,0
606003,606,Raging Killer Move,606002.0,1.0,,,,1,,1,2020-06-08 06:30:00,1,1,0
607001,607,Despicable Mastermind,,1.0,,,,1,,1,2021-04-15 06:30:00,1,1,0
607002,607,Unusual Villains,607001.0,1.0,,,,1,,1,2021-04-15 06:30:00,1,1,0
607003,607,Worldwide Terror,607002.0,1.0,,,,1,,1,2021-04-15 06:30:00,1,1,0
608001,608,Courteous Son,,1.0,,,,1,,1,2022-01-10 06:30:00,1,1,0
608002,608,Power Level Surpassing His Father's,608001.0,1.0,,,,1,,1,2022-01-10 06:30:00,1,1,0
608003,608,Power in a Pinch,608002.0,1.0,,,,1,,1,2022-01-10 06:30:00,1,1,0
609001,609,Pre-Battle Jitters,,1.0,,,,1,,1,2022-12-12 06:30:00,1,1,0
609002,609,Victory Favors the Bold,609001.0,1.0,,,,1,,1,2022-12-12 06:30:00,1,1,0
609003,609,The Last Tri-Beam,609002.0,1.0,,,,1,,1,2022-12-12 06:30:00,1,1,0
609004,609,Extreme Stage,609003.0,1.0,,,,1,,1,2025-06-24 08:00:00,1,1,0
610001,610,Resurrection from a Wall of Ice,,1.0,,,,1,,1,2023-10-05 06:30:00,1,1,0
610002,610,A Brain Seeking the Strongest Body,610001.0,1.0,,,,1,,1,2023-10-05 06:30:00,1,1,0
610003,610,Sinister Genius Scientist,610002.0,1.0,,,,1,,1,2023-10-05 06:30:00,1,1,0
611001,611,Dissolution of Body and Mind,,1.0,,,,1,,1,2024-09-20 06:00:00,1,1,0
611002,611,Heart-Deprived Bio-Warrior,611001.0,1.0,,,,1,,1,2024-09-20 06:00:00,1,1,0
611003,611,Terrifying Biotechnology,611002.0,1.0,,,,1,,1,2024-09-20 06:00:00,1,1,0
611004,611,Extreme Stage,611003.0,1.0,,,,1,,1,2024-09-20 06:00:00,1,1,0
612001,612,Furious Limit-Breaking,,1.0,,,,1,,1,2024-10-15 08:00:00,1,1,0
612002,612,Immovable Entity,612001.0,1.0,,,,1,,1,2024-10-15 08:00:00,1,1,0
612003,612,Everlasting Legend,612002.0,1.0,,,,1,,1,2024-10-15 08:00:00,1,1,0
612004,612,Extreme Stage,612003.0,1.0,,,,1,,1,2024-10-15 08:00:00,1,1,0
612005,612,Super Extreme Stage,612004.0,1.0,,,,1,,1,2024-10-15 08:00:00,1,1,0
701001,701,Dokkan Event Boss Rush 1,,,,,,1,,0,2017-06-27 06:30:00,1,1,1
701002,701,Dokkan Event Boss Rush 2,701001.0,,,,,1,,0,2017-06-27 06:30:00,1,1,1
701003,701,Dokkan Event Boss Rush 3,701002.0,,,,,1,,0,2017-10-26 06:30:00,1,1,1
701004,701,Dokkan Event Boss Rush 4,701003.0,,,,,1,,0,2018-07-07 06:30:00,1,1,1
701005,701,Dokkan Event Boss Rush 5,701004.0,,,,,1,,0,2018-07-07 06:30:00,1,1,1
701006,701,Dokkan Event Boss Rush 6,701005.0,,,,,1,,0,2018-09-13 05:00:00,1,1,1
701007,701,Dokkan Event Boss Rush 7,701006.0,,,,,1,,0,2019-07-07 00:00:00,1,1,1
701008,701,Dokkan Event Boss Rush 8,701007.0,,,,,1,,0,2019-08-27 05:00:00,1,1,1
701009,701,Dokkan Event Boss Rush 9,701008.0,,,,,1,,0,2019-11-12 00:00:00,1,1,1
701010,701,Dokkan Event Boss Rush 10,701009.0,,,,,1,,0,2020-07-07 00:00:00,1,1,1
