id,type,name,image_path,dragonball_session_id,priority
3063,MissionCategory::ExtraMissionCategory,【極限Zバトル】大猿編[孫悟空(少年期)(大猿)_ベジータ(大猿)_ラディッツ(大猿)],images/en/mission/mission_banner_event_zbattle_063.png,,10063
3064,MissionCategory::ExtraMissionCategory,【極限Zバトル】殺し屋の極意　ヒット,images/en/mission/mission_banner_event_zbattle_064.png,,10064
3065,MissionCategory::ExtraMissionCategory,【極限Zバトル】ドラゴンボールファイターズ編[人造人間16号_人造人間21号(変身)],images/en/mission/mission_banner_event_zbattle_065.png,,10065
3066,MissionCategory::ExtraMissionCategory,【極限Zバトル】DBヒーローズ編,images/en/mission/mission_banner_event_zbattle_066.png,,10066
3067,MissionCategory::ExtraMissionCategory,【極限Zバトル】ふたりめの超サイヤ人_超サイヤ人トランクス(青年期),images/en/mission/mission_banner_event_zbattle_067.png,,10067
3068,MissionCategory::ExtraMissionCategory,【極限Zバトル】絶望に立ち向かう力_超サイヤ人孫悟飯(未来),images/en/mission/mission_banner_event_zbattle_068.png,,10068
3069,MissionCategory::ExtraMissionCategory,【極限Zバトル】DBフュージョンズ編,images/en/mission/mission_banner_event_zbattle_069.png,,10069
3070,MissionCategory::ExtraMissionCategory,【極限Zバトル】DBフュージョンズ編2,images/en/mission/mission_banner_event_zbattle_070.png,,10070
3071,MissionCategory::ExtraMissionCategory,【極限Zバトル】希望の星_トランクス(幼年期)&孫悟天(幼年期),images/en/mission/mission_banner_event_zbattle_071.png,,10071
3072,MissionCategory::ExtraMissionCategory,【極限Zバトル】宿命のライバル編4,images/en/mission/mission_banner_event_zbattle_072.png,,10072
3073,MissionCategory::ExtraMissionCategory,【極限Zバトル】超サイヤ人4ゴジータVS超一星龍,images/en/mission/mission_banner_event_zbattle_073.png,,10073
3074,MissionCategory::ExtraMissionCategory,【極限Zバトル】ふたつの力の融合_超サイヤ人孫悟空(天使)&超サイヤ人ベジータ(天使),images/en/mission/mission_banner_event_zbattle_074.png,,10074
3075,MissionCategory::ExtraMissionCategory,【極限Zバトル】合体する超パワー_超サイヤ人孫悟空&超サイヤ人ベジータ,images/en/mission/mission_banner_event_zbattle_075.png,,10075
3076,MissionCategory::ExtraMissionCategory,【極限Zバトル】宿命のライバル編5,images/en/mission/mission_banner_event_zbattle_076.png,,10076
3077,MissionCategory::ExtraMissionCategory,【極限Zバトル】誇りの遵守_超サイヤ人ゴッドSSベジータ,images/en/mission/mission_banner_event_zbattle_077.png,,10077
3078,MissionCategory::ExtraMissionCategory,【極限Zバトル】ドッカンオールスター,images/en/mission/mission_banner_event_zbattle_078.png,,10078
3079,MissionCategory::ExtraMissionCategory,【極限Zバトル】爆発的な進化_ターレス,images/en/mission/mission_banner_event_zbattle_079.png,,10079
3080,MissionCategory::ExtraMissionCategory,【極限Zバトル】潜在パワーのすべて_アルティメット孫悟飯,images/en/mission/mission_banner_event_zbattle_080.png,,10080
3081,MissionCategory::ExtraMissionCategory,【極限Zバトル】死を呼ぶセルゲーム_セル(完全体)&セルジュニア,images/en/mission/mission_banner_event_zbattle_081.png,,10081
3082,MissionCategory::ExtraMissionCategory,【極限Zバトル】帝王の真の輝き_ゴールデンフリーザ(天使)[知属性],images/en/mission/mission_banner_event_zbattle_082.png,,10082
3083,MissionCategory::ExtraMissionCategory,【極限Zバトル】青き合体と薔薇色の超サイヤ人,images/en/mission/mission_banner_event_zbattle_083.png,,10083
3084,MissionCategory::ExtraMissionCategory,【極限Zバトル】未来への希望と約束_トランクス(青年期)(未来)&マイ(未来),images/en/mission/mission_banner_event_zbattle_084.png,,10084
3085,MissionCategory::ExtraMissionCategory,【極限Zバトル】容赦なき断罪_ゴクウブラック(超サイヤ人ロゼ)&ザマス,images/en/mission/mission_banner_event_zbattle_085.png,,10085
3086,MissionCategory::ExtraMissionCategory,【極限Zバトル】希望を背負った一撃_超フルパワーサイヤ人4孫悟空,images/en/mission/mission_banner_event_zbattle_086.png,,10086
3087,MissionCategory::ExtraMissionCategory,【極限Zバトル】まだまだ続くアドベンチャー_孫悟空(GT)&パン(GT)&トランクス(GT),images/en/mission/mission_banner_event_zbattle_087.png,,10087
3088,MissionCategory::ExtraMissionCategory,【極限Zバトル】ヒロインコレクション編2,images/en/mission/mission_banner_event_zbattle_088.png,,10088
3089,MissionCategory::ExtraMissionCategory,【極限Zバトル】極限の怒り_孫悟空,images/en/mission/mission_banner_event_zbattle_089.png,,10089
3090,MissionCategory::ExtraMissionCategory,【極限Zバトル】生き残りをかけた最終攻撃_フリーザ(フルパワー),images/en/mission/mission_banner_event_zbattle_090.png,,10090
3091,MissionCategory::ExtraMissionCategory,【極限Zバトル】ビッグゲテスターとの融合_メタルクウラ,images/en/mission/mission_banner_event_zbattle_091.png,,10091
3092,MissionCategory::ExtraMissionCategory,【極限Zバトル】とびっきりの究極パワー_クウラ,images/en/mission/mission_banner_event_zbattle_092.png,,10092
3093,MissionCategory::ExtraMissionCategory,【極限Zバトル】すべてをかけた拳_孫悟空(少年期),images/en/mission/mission_banner_event_zbattle_093.png,,10093
3094,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】サイヤ人の力の証明_超サイヤ人3バーダック[超知],images/en/mission/mission_banner_event_zbattle_094.png,,10094
3095,MissionCategory::ExtraMissionCategory,【極限Zバトル】DBヒーローズ編2,images/en/mission/mission_banner_event_zbattle_095.png,,10095
3096,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】銀河ギリギリの侵略_フルパワーボージャック,images/en/mission/mission_banner_event_zbattle_096.png,,10096
3097,MissionCategory::ExtraMissionCategory,【極限Zバトル】全てを超えた最強の融合_超サイヤ人ゴジータ[速属性],images/en/mission/mission_banner_event_zbattle_097.png,,10097
3098,MissionCategory::ExtraMissionCategory,【極限Zバトル】戦闘民族の終わりなき進化_超サイヤ人ブロリー[体属性],images/en/mission/mission_banner_event_zbattle_098.png,,10098
3099,MissionCategory::ExtraMissionCategory,【極限Zバトル】神次元の闘い編,images/en/mission/mission_banner_event_zbattle_099.png,,10099
3100,MissionCategory::ExtraMissionCategory,【極限Zバトル】目覚める真の力_超サイヤ人孫悟飯(少年期)[超速],images/en/mission/mission_banner_event_zbattle_100.png,,10100
3101,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】完全体の真価_セル(完全体)[極知],images/en/mission/mission_banner_event_zbattle_101.png,,10101
3102,MissionCategory::ExtraMissionCategory,【極限Zバトル】よみがえる伝説_超サイヤ人ゴッド孫悟空[海外先行_知属性],images/en/mission/mission_banner_event_zbattle_102.png,,10102
3103,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】無限の輝き_超ベジット[体属性],images/en/mission/mission_banner_event_zbattle_103.png,,10103
3104,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】驚異の吸収能力_魔人ブウ(悪)[力属性],images/en/mission/mission_banner_event_zbattle_104.png,,10104
3105,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】奇跡を起こす超サイヤ人_超サイヤ人孫悟空,images/en/mission/mission_banner_event_zbattle_105.png,,10105
3106,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】とっておきの超パワー_超サイヤ人ゴッドSS孫悟空(界王拳),images/en/mission/mission_banner_event_zbattle_106.png,,10106
3107,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】究極最強の融合_ゴジータ[力属性],images/en/mission/mission_banner_event_zbattle_107.png,,10107
3108,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】究極無敵の合体_ベジット[技属性],images/en/mission/mission_banner_event_zbattle_108.png,,10108
3109,MissionCategory::ExtraMissionCategory,【極限Zバトル】破壊による世界調和_ビルス&ウイス[力属性],images/en/mission/mission_banner_event_zbattle_109.png,,10109
3110,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】死力を尽くしたサバイバル_人造人間17号[体属性],images/en/mission/mission_banner_event_zbattle_110.png,,10110
3111,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】ふたりは全宇宙最強_超サイヤ人2カリフラ&超サイヤ人2ケール[速属性],images/en/mission/mission_banner_event_zbattle_111.png,,10111
3112,MissionCategory::ExtraMissionCategory,【極限Zバトル】神と大魔王の融合_ピッコロ[超体],images/en/mission/mission_banner_event_zbattle_112.png,,10112
3113,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】奇跡を呼ぶ大激闘_超サイヤ人孫悟飯(青年期)&超サイヤ人孫悟天(幼年期)[超技],images/en/mission/mission_banner_event_zbattle_113.png,,10113
3114,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】激情の破壊神_ビルス[超体],images/en/mission/mission_banner_event_zbattle_114.png,,10114
3115,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】GT編,images/en/mission/mission_banner_event_zbattle_115.png,,10115
3116,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】限りない戦闘力_超サイヤ人ベジータ(超体),images/en/mission/mission_banner_event_zbattle_116.png,,10116
3117,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】ヒロインコレクション編3,images/en/mission/mission_banner_event_zbattle_117.png,,10117
3118,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】究極の邪悪生命体_スーパーベビー2[極速],images/en/mission/mission_banner_event_zbattle_118.png,,10118
3119,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】未来を守る強靭な意志_トランクス(青年期)(未来)[超技],images/en/mission/mission_banner_event_zbattle_119.png,,10119
3120,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】神の真の力_ザマス[極速],images/en/mission/mission_banner_event_zbattle_120.png,,10120
3121,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】義勇の戦士_孫悟飯(未来)[超知],images/en/mission/mission_banner_event_zbattle_121.png,,10121
3122,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】未来編,images/en/mission/mission_banner_event_zbattle_122.png,,10122
3123,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】気高き美しさの頂点_ゴクウブラック[極知],images/en/mission/mission_banner_event_zbattle_123.png,,10123
3124,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】万物を裁く力の証明_ゴクウブラック(超サイヤ人ロゼ)[極知],images/en/mission/mission_banner_event_zbattle_124.png,,10124
3125,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】絶対的な強さ_ジレン[超力],images/en/mission/mission_banner_event_zbattle_125.png,,10125
3126,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】DBヒーローズ編3,images/en/mission/mission_banner_event_zbattle_126.png,,10126
3127,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】猛威を振るう凶悪サイヤ人_ナッパ/ベジータ[極速],images/en/mission/mission_banner_event_zbattle_127.png,,10127
3128,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】人造人間たちの旅_人造人間17号&18号/人造人間16号[極体],images/en/mission/mission_banner_event_zbattle_128.png,,10128
3129,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】標的抹殺の回路_人造人間13号[極速],images/en/mission/mission_banner_event_zbattle_129.png,,10129
3130,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】黄金色の拳_超サイヤ人3孫悟空[超技],images/en/mission/mission_banner_event_zbattle_130.png,,10130
3131,MissionCategory::ExtraMissionCategory,"[en]【極限Zバトル】逆転の兆し_孫悟空(身勝手の極意""兆"")[超力属性]",images/en/mission/mission_banner_event_zbattle_131.png,,10131
3132,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】限界を突破した高み_ケフラ[超力],images/en/mission/mission_banner_event_zbattle_132.png,,10132
3133,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】バンパでの新たな生活_ブロリー&チライ&レモ[極体],images/en/mission/mission_banner_event_zbattle_133.png,,10133
3134,MissionCategory::ExtraMissionCategory,[en]134_【極限Zバトル】真の極意_孫悟空(身勝手の極意)[極速],images/en/mission/mission_banner_event_zbattle_134.png,,10134
3135,MissionCategory::ExtraMissionCategory,[en]135_【極限Zバトル】真の戦闘民族_超サイヤ人ゴッドSSベジータ(進化)[超知],images/en/mission/mission_banner_event_zbattle_135.png,,10135
3136,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】執念の秘策　超ベジータ[超力],images/en/mission/mission_banner_event_zbattle_136.png,,10136
3137,MissionCategory::ExtraMissionCategory,[en]137_【極限Zバトル】果てしない力の凌駕　超サイヤ人ゴッドSS孫悟空(界王拳) &超サイヤ人ゴッドSSベジータ(進化)[超体],images/en/mission/mission_banner_event_zbattle_137.png,,10137
3138,MissionCategory::ExtraMissionCategory,[en]20240331_138_【極限Zバトル】怒涛の反撃_バーダック[超速],images/en/mission/mission_banner_event_zbattle_138.png,,10138
3139,MissionCategory::ExtraMissionCategory,[en]20240408_139_【極限Zバトル】メチャすごい合体パワー_ゴテンクス[超知],images/en/mission/mission_banner_event_zbattle_139.png,,10139
3140,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】ひとつに重なった希望 孫悟空&ベジータ(天使),images/en/mission/mission_banner_event_zbattle_140.png,,10140
3141,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】無敵の吸収形態 魔人ブウ(ゴテンクス吸収),images/en/mission/mission_banner_event_zbattle_141.png,,10141
3142,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】善と悪の分裂_魔人ブウ(善)/魔人ブウ(純粋悪)[極技属性],images/en/mission/mission_banner_event_zbattle_142.png,,10142
3144,MissionCategory::ExtraMissionCategory,[en]20240514_144_【極限Zバトル】限界以上に極められた力　孫悟飯(青年期)[超技],images/en/mission/mission_banner_event_zbattle_144.png,,10144
3145,MissionCategory::ExtraMissionCategory,[en]20240627_145_【極限Zバトル】第7宇宙の総力戦　人造人間17号(第7宇宙チーム)[超知],images/en/mission/mission_banner_event_zbattle_145.png,,10145
3146,MissionCategory::ExtraMissionCategory,"[en]146_【極限Zバトル】極限Zバトル_残された最後の可能性　ゴールデンフリーザ(天使)&人造人間17号[極体]
",images/en/mission/mission_banner_event_zbattle_146.png,,10146
3147,MissionCategory::ExtraMissionCategory,[en]147_【極限Zバトル】第7宇宙代表,images/en/mission/mission_banner_event_zbattle_147.png,,10147
3148,MissionCategory::ExtraMissionCategory,[en]148_【極限Zバトル】強者の威光 ジレン(フルパワー)[超技],images/en/mission/mission_banner_event_zbattle_148.png,,10148
3149,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】愛と友情の仲間_ビーデル[超力],images/en/mission/mission_banner_event_zbattle_149.png,,10149
3150,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】ヒロインコレクション編4,images/en/mission/mission_banner_event_zbattle_150.png,,10150
3151,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】宇宙一の壊し屋_ターレス軍団[極力属性],images/en/mission/mission_banner_event_zbattle_151.png,,10151
3152,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】本能のままの破壊_伝説の超サイヤ人ブロリー[極知],images/en/mission/mission_banner_event_zbattle_152.png,,10152
3153,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】悪夢の震撼_超サイヤ人ブロリー,images/en/mission/mission_banner_event_zbattle_153.png,,10153
3154,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】小さな超戦士たち_超サイヤ人トランクス(幼年期)&超サイヤ人孫悟天(幼年期)[超体属性],images/en/mission/mission_banner_event_zbattle_154.png,,10154
3155,MissionCategory::ExtraMissionCategory,[en]155_【極限Zバトル】火を噴く邪心　スーパージャネンバ,images/en/mission/mission_banner_event_zbattle_155.png,,10155
3156,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】進退窮まる闘い_クリリン&孫悟飯(幼年期),images/en/mission/mission_banner_event_zbattle_156.png,,10158
3157,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】復活のフュージョン_孫悟空(天使)&ベジータ(天使)[超技属性],images/en/mission/mission_banner_event_zbattle_157.png,,10157
3158,MissionCategory::ExtraMissionCategory,[en]20241015_158_【極限Zバトル】サイヤ人の誇り　ベジータ/孫悟空,images/en/mission/mission_banner_event_zbattle_158.png,,10158
3159,MissionCategory::ExtraMissionCategory,[en]159_【極限Zバトル】殺戮の覇王　ボージャック[極力属性],images/en/mission/mission_banner_event_zbattle_159.png,,10159
3160,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル】DBヒーローズ編4,images/en/mission/mission_banner_event_zbattle_160.png,,10160
3161,MissionCategory::ExtraMissionCategory,161_【極限Zバトル】極限Zバトル_カカロットとの約束　超サイヤ人2ベジータ(天使)[超体],images/en/mission/mission_banner_event_zbattle_161.png,,10161
3163,MissionCategory::ExtraMissionCategory,【極限Zバトル】 宿命のライバル編6,images/en/mission/mission_banner_event_zbattle_163.png,,10163
3164,MissionCategory::ExtraMissionCategory,164_【極限Zバトル】破滅を導く魔人_魔人ブウ(純粋),images/en/mission/mission_banner_event_zbattle_164.png,,10164
3165,MissionCategory::ExtraMissionCategory,165_【極限Zバトル】宇宙の明日を守る闘い_超サイヤ人2孫悟空,images/en/mission/mission_banner_event_zbattle_165.png,,10165
3166,MissionCategory::ExtraMissionCategory,166_【極限Zバトル】怨恨の咆哮_フリーザ(フルパワー),images/en/mission/mission_banner_event_zbattle_166.png,,10166
3167,MissionCategory::ExtraMissionCategory,167_【極限Zバトル】無限パワーの神戦士_超サイヤ人ゴッド孫悟空 &超サイヤ人ゴッドベジータ[超技属性],images/en/mission/mission_banner_event_zbattle_167.png,,10167
3168,MissionCategory::ExtraMissionCategory,168_【極限Zバトル】究極パワーのサイヤ人戦士　超サイヤ人4孫悟空&超サイヤ人4ベジータ[超体属性],images/en/mission/mission_banner_event_zbattle_168.png,,10168
3169,MissionCategory::ExtraMissionCategory,169_【極限Zバトル】宿命のライバル編7,images/en/mission/mission_banner_event_zbattle_169.png,,10169
3170,MissionCategory::ExtraMissionCategory,166_【極限Zバトル】全ての怒りを込めた一撃_超サイヤ人孫悟空,images/en/mission/mission_banner_event_zbattle_170.png,,10170
3171,MissionCategory::ExtraMissionCategory,宿命のライバル編8,images/en/mission/mission_banner_event_zbattle_171.png,,10171
3172,MissionCategory::ExtraMissionCategory,ドラゴンボールをめぐる冒険_孫悟空(少年期),images/en/mission/mission_banner_event_zbattle_172.png,,10172
3173,MissionCategory::ExtraMissionCategory,【極限Zバトル】人造人間/セル編,images/en/mission/mission_banner_event_zbattle_173.png,,10173
3174,MissionCategory::ExtraMissionCategory,【極限Zバトル】あの世編,images/en/mission/mission_banner_event_zbattle_174.png,,10174
3175,MissionCategory::ExtraMissionCategory,【極限Zバトル】友情の奇跡_カリフラ&ケール,images/en/mission/mission_banner_event_zbattle_175.png,,10175
3176,MissionCategory::ExtraMissionCategory,【極限Zバトル】超絶光速バトル勃発_ヒット&超サイヤ人ゴッド孫悟空,images/en/mission/mission_banner_event_zbattle_176.png,,10176
3177,MissionCategory::ExtraMissionCategory,【極限Zバトル】隊長のとっておき ギニュー,images/en/mission/mission_banner_event_zbattle_177.png,,10177
3178,MissionCategory::ExtraMissionCategory,【極限Zバトル】地球屈指の精鋭 ヤムチャ,images/en/mission/mission_banner_event_zbattle_178.png,,10178
3179,MissionCategory::ExtraMissionCategory,【極限Zバトル】_理想の世界の始まり 合体ザマス[極知属性],images/en/mission/mission_banner_event_zbattle_179.png,,86716
3180,MissionCategory::ExtraMissionCategory,【極限Zバトル】誇りと希望の力 超サイヤ人ゴッドSSベジータ &超サイヤ人トランクス(未来),images/en/mission/mission_banner_event_zbattle_180.png,,86722
3181,MissionCategory::ExtraMissionCategory,【極限Zバトル】強大無比の超パワー 超サイヤ人4ゴジータ,images/en/mission/mission_banner_event_zbattle_181.png,,86721
3182,MissionCategory::ExtraMissionCategory,【極限Zバトル】地球を守る閃光 超サイヤ人2孫悟飯(少年期),images/en/mission/mission_banner_event_zbattle_182.png,,86809
3183,MissionCategory::ExtraMissionCategory,【極限Zバトル】ヒロインコレクション編5,images/en/mission/mission_banner_event_zbattle_183.png,,86810
3701,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル Lv.SUPER追加】最強の奥義_超サイヤ人3孫悟空,images/en/mission/mission_banner_event_zbattle_701.png,,10701
3702,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル Lv.SUPER追加】正義の死神大暴れ_超サイヤ人3ゴテンクス,images/en/mission/mission_banner_event_zbattle_702.png,,10702
3703,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル Lv.SUPER追加】心なき破壊衝動_魔人ブウ(純粋)[極体],images/en/mission/mission_banner_event_zbattle_703.png,,10703
3704,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル Lv.SUPER追加】漆黒の脅威_ゴクウブラック[極体],images/en/mission/mission_banner_event_zbattle_704.png,,10704
3705,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル Lv.SUPER追加】破壊と殺戮の超戦士_伝説の超サイヤ人ブロリー[極力],images/en/mission/mission_banner_event_zbattle_705.png,,10705
3706,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル Lv.SUPER追加】帝王の執念_フリーザ(フルパワー),images/en/mission/mission_banner_event_zbattle_706.png,,10706
3707,MissionCategory::ExtraMissionCategory,[en]【極限Zバトル Lv.SUPER追加】振り下ろされた罰_ビルス[技属性],images/en/mission/mission_banner_event_zbattle_707.png,,10707
3708,MissionCategory::ExtraMissionCategory,【極限Zバトル Lv.SUPER追加】究極パワー放出_アルティメット孫悟飯,images/en/mission/mission_banner_event_zbattle_708.png,,10708
3709,MissionCategory::ExtraMissionCategory,【極限Zバトル Lv.SUPER追加】絶対無敵の戦士_超ゴジータ,images/en/mission/mission_banner_event_zbattle_709.png,,10709
3710,MissionCategory::ExtraMissionCategory,【極限Zバトル Lv.SUPER追加】地獄の羅刹鬼_スーパージャネンバ,images/en/mission/mission_banner_event_zbattle_710.png,,10710
3711,MissionCategory::ExtraMissionCategory,【極限Zバトル Lv.SUPER追加】万物の凌駕_パーフェクトセル,images/en/mission/mission_banner_event_zbattle_711.png,,10711
3712,MissionCategory::ExtraMissionCategory,【極限Zバトル Lv.SUPER追加】比類なき黄金の気_超ベジット,images/en/mission/mission_banner_event_zbattle_712.png,,10712
3713,MissionCategory::ExtraMissionCategory,【極限Zバトル Lv.SUPER追加】絶望へのカウントダウン_魔人ブウ(アルティメット悟飯吸収),images/en/mission/mission_banner_event_zbattle_713.png,,10713
3714,MissionCategory::ExtraMissionCategory,【極限Zバトル Lv.SUPER追加】全身全霊のかめはめ波_超サイヤ人2孫悟飯(少年期),images/en/mission/mission_banner_event_zbattle_714.png,,10714
3715,MissionCategory::ExtraMissionCategory,【極限Zバトル Lv.SUPER追加】戦闘民族の真価_ 超サイヤ人3ベジータ,images/en/mission/mission_banner_event_zbattle_715.png,,10715
3716,MissionCategory::ExtraMissionCategory,【極限Zバトル Lv.SUPER追加】【極限Zバトル】進化を遂げた一撃_超サイヤ人ゴッドSS孫悟空,images/en/mission/mission_banner_event_zbattle_716.png,,10716
3717,MissionCategory::ExtraMissionCategory,【極限Zバトル Lv.SUPER追加】薔薇色に染まる超サイヤ人_ゴクウブラック(超サイヤ人ロゼ),images/en/mission/mission_banner_event_zbattle_717.png,,86801
3718,MissionCategory::ExtraMissionCategory,【極限Zバトル Lv.SUPER追加】【極限Zバトル】極まりしブルーの力_超サイヤ人ゴッドSSベジット,images/en/mission/mission_banner_event_zbattle_718.png,,86802
3719,MissionCategory::ExtraMissionCategory,【極限Zバトル Lv.SUPER追加】【極限Zバトル】宿命のライバル編3,images/en/mission/mission_banner_event_zbattle_719.png,,86719
3720,MissionCategory::ExtraMissionCategory,【極限Zバトル Lv.SUPER追加】【極限Zバトル】絶望のマイナスエネルギー_超一星龍,images/en/mission/mission_banner_event_zbattle_720.png,,86720
3721,MissionCategory::ExtraMissionCategory,【極限Zバトル Lv.SUPER追加】【極限Zバトル】希望の星_トランクス(幼年期)&孫悟天(幼年期),images/en/mission/mission_banner_event_zbattle_721.png,,86808
4001,MissionCategory::GenkaiBattleMissionCategory,【バーストモード】襲い来る脅威！戦闘民族サイヤ人 ステージ10,images/en/mission/mission_banner_event_901.png,,4001
4002,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】暴虐非道の銀河戦士（vsフルパワーボージャック）ステージ1,images/en/mission/mission_banner_event_562.png,,4002
4003,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】ドラゴンボールオープニングメドレー(ステージ8),images/en/mission/mission_banner_event_244.png,,4003
4004,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】蒼炎に燃える合体 ステージ3,images/en/mission/mission_banner_event_519.png,,4004
4005,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】全てを照らす最強の光臨 ステージ2,images/en/mission/mission_banner_event_549.png,,4005
4006,MissionCategory::GenkaiBattleMissionCategory,【バーストモード】第7宇宙の破壊神（vs ビルス）ステージ3,images/en/mission/mission_banner_event_511.png,,4006
4007,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】天下無敵!!希望の英雄（vs 超3ゴテンクス）,images/en/mission/mission_banner_event_513.png,,4007
4008,MissionCategory::GenkaiBattleMissionCategory,【バーストモード】熱闘悟空伝,images/en/mission/mission_banner_event_712.png,,4008
4009,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】闇をさすらう宇宙の壊し屋（vs ターレス）,images/en/mission/mission_banner_event_539.png,,4009
4010,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】絶望を呼ぶ邪悪龍（vs 超一星龍）,images/en/mission/mission_banner_event_517.png,,4010
4011,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】未来を守るサイヤの親子（vs超サイヤ人ゴッドSSベジータ&超サイヤ人トランクス(未来)）,images/en/mission/mission_banner_event_579.png,,4011
4012,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】TRICK or TREAT！魔人ブウのお菓子なイタズラ！ステージ2,images/en/mission/mission_banner_event_152.png,,4012
4013,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】限界を超えて！超フルパワー決戦,images/en/mission/mission_banner_event_586.png,,4013
4014,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】怒りの戦士!!超サイヤ人,images/en/mission/mission_banner_event_553.png,,4014
4015,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】地獄より舞い戻る最凶最悪,images/en/mission/mission_banner_event_533.png,,4015
4016,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】立ちはだかる絶対的強者（vs ジレン）,images/en/mission/mission_banner_event_540.png,,4016
4017,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】究極の完全体への道（vsセル(完全体)）,images/en/mission/mission_banner_event_577.png,,4017
4018,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】目覚めし究極の力(VSアルティメット孫悟飯),images/en/mission/mission_banner_event_508.png,,4018
4020,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】神越降臨!!身勝手の極意,images/en/mission/mission_banner_event_538.png,,4020
4021,MissionCategory::GenkaiBattleMissionCategory,[en]【バーストモード】夢と信念の守護者（vs 人造人間17号）,images/en/mission/mission_banner_event_543.png,,4021
4022,MissionCategory::GenkaiBattleMissionCategory,[en]022_【バーストモード】天翔ける可憐な武道家（vsビーデル）,images/en/mission/mission_banner_event_565.png,,4022
4023,MissionCategory::GenkaiBattleMissionCategory,[en]023_【バーストモード】奇跡の一撃！気合灼熱超パワー（vs超サイヤ人孫悟空&超サイヤ人孫悟飯(少年期)&超サイヤ人トランクス(青年期)）,images/en/mission/mission_banner_event_1507.png,,4023
4024,MissionCategory::GenkaiBattleMissionCategory,[en]024_【バーストモード】破滅を呼ぶ狂闘士（vs ブロリー）,images/en/mission/mission_banner_event_501.png,,4024
